ax,ay,az,gx,gy,gz
1.32,9.83,-9.01,0.51,-1.16,-0.12
1.65,9.21,-9.35,0.38,-0.02,-0.23
1.43,10.02,-9.26,0.28,0.65,-0.3
1.38,10.3,-9.8,0.27,0.65,0.15
2.92,10.76,-11.93,0.09,1.08,0.36
3.63,11.32,-13.82,-0.1,2.1,0.49
3.01,12.14,-15.14,-0.29,3.03,0.62
2.22,12.11,-16.07,-0.23,3.85,0.91
1.87,11.9,-16.59,0.18,4.37,1.17
1.32,13.43,-16.18,0.37,4.37,1.6
-0.58,14.51,-15.55,-0.11,4.37,1.9
-1.64,14.29,-14.65,-0.73,4.37,2.1
-2.41,13.86,-13.86,-0.95,4.37,2.36
-2.62,13.21,-12.81,-0.54,4.37,2.64
-2.25,13.55,-10.82,0.23,4.37,3.08
-2.84,13.19,-9.16,0.68,4.37,3.44
-3.22,11.8,-7.88,0.77,4.37,3.6
-3.78,10.17,-6.5,0.67,4.37,3.6
-3.92,8.7,-4.32,0.39,4.37,3.37
-3.67,7.54,-2.19,0.14,4.37,3.06
