ax,ay,az,gx,gy,gz
6.51,5.74,-1.68,0.47,-0.89,-0.17
6.14,5.58,-3.51,0.54,-1.07,-0.11
8.35,4.14,-3.85,1.0,-0.7,-0.37
8.16,5.74,-5.18,1.36,-0.11,-0.73
8.97,8.32,-6.8,1.21,-0.04,-0.47
10.67,10.04,-9.28,0.77,0.07,-0.16
12.65,12.45,-11.02,0.33,0.17,0.4
14.75,12.81,-12.36,0.26,0.77,0.89
14.3,12.56,-12.32,0.26,1.42,1.42
13.82,11.08,-12.0,0.07,2.12,1.64
12.67,9.99,-11.27,-0.37,3.05,1.44
8.26,8.16,-10.0,-0.55,3.97,1.15
4.58,7.21,-8.4,-0.67,4.37,1.05
2.58,6.47,-5.54,-0.87,4.37,1.12
1.24,4.92,-2.59,-1.02,4.37,1.11
0.22,2.75,1.67,-1.05,4.37,1.12
-1.36,0.38,4.64,-0.77,3.45,0.98
-1.77,-0.19,6.21,-0.55,2.11,0.9
-5.43,-2.73,2.85,-0.42,0.83,0.58
-0.62,-0.43,5.56,-0.18,0.45,0.44
