ax,ay,az,gx,gy,gz
2.29,7.43,-8.5,0.77,0.61,-0.19
2.49,8.72,-9.42,0.31,1.5,-0.62
1.41,10.72,-10.76,0.09,1.74,-0.43
2.3,10.98,-12.93,0.44,1.77,0.01
4.31,13.02,-14.76,0.51,2.69,0.1
4.41,14.85,-14.75,0.12,3.64,0.35
3.83,15.72,-14.21,-0.71,4.21,0.83
3.63,14.43,-13.63,-1.15,4.37,1.28
2.52,13.24,-12.06,-1.06,4.37,1.7
1.1,12.53,-10.07,-1.09,4.37,2.09
0.32,11.37,-9.06,-1.33,4.37,2.39
0.26,9.36,-8.47,-1.38,4.37,2.67
0.21,7.62,-8.12,-1.13,4.37,2.73
-0.02,6.58,-6.64,-0.9,4.37,2.74
-0.68,6.3,-5.18,-0.86,4.27,2.7
-0.42,5.19,-3.69,-0.89,3.84,2.57
-0.43,4.35,-2.66,-0.71,3.52,2.53
-0.78,3.2,-1.86,-0.2,3.26,2.44
-1.25,2.42,-1.16,0.49,2.92,2.3
-0.99,2.56,0.05,0.8,2.57,2.01
