ax,ay,az,gx,gy,gz
1.3,7.96,-4.5,-0.08,0.02,-0.28
-0.03,8.11,-3.64,0.05,-0.02,-0.43
1.66,8.86,-3.57,-0.04,-0.23,-0.43
1.87,8.4,-3.54,0.08,-0.12,-0.27
2.09,7.94,-3.22,0.35,-0.07,-0.1
2.64,7.32,-2.22,0.46,-0.23,-0.05
3.31,6.93,-1.38,0.14,-0.62,-0.0
2.74,7.35,-2.66,-0.33,-1.12,-0.06
2.85,8.17,-5.3,-0.02,-1.36,-0.18
4.7,9.39,-7.76,0.68,-1.07,-0.26
5.88,11.48,-9.74,1.25,-0.4,-0.36
5.88,13.83,-11.3,1.42,0.35,-0.35
5.5,16.36,-12.53,1.1,1.02,-0.12
5.88,17.68,-13.44,0.56,1.61,0.4
6.4,17.55,-13.76,-0.01,2.34,0.88
6.0,16.92,-13.12,-0.44,3.12,1.17
5.25,16.12,-12.1,-0.47,3.73,1.49
4.47,15.92,-11.08,-0.19,4.06,1.94
3.11,15.6,-10.06,0.08,4.18,2.41
2.38,14.83,-9.38,0.28,4.16,2.74
