ax,ay,az,gx,gy,gz
-1.47,6.79,-6.37,-0.03,-0.25,0.21
-1.87,6.52,-6.29,0.03,0.11,0.03
-1.46,6.86,-5.93,-0.03,0.07,-0.06
-0.87,6.81,-6.17,0.02,-0.02,0.04
-0.24,6.98,-6.65,0.17,-0.05,0.19
0.78,7.27,-7.37,0.18,-0.01,0.15
2.36,7.59,-8.58,0.09,0.09,0.12
3.39,7.51,-10.03,0.07,0.39,0.1
3.73,7.78,-12.12,0.16,0.93,-0.09
3.83,8.8,-13.92,0.23,1.87,-0.33
2.97,10.56,-14.5,0.08,2.6,-0.2
2.39,11.58,-15.14,-0.24,3.0,0.15
2.26,12.12,-15.86,-0.5,3.36,0.42
2.07,12.96,-16.7,-0.67,3.83,0.64
1.19,13.63,-17.1,-0.7,4.33,0.92
-0.24,14.1,-17.32,-0.54,4.37,1.22
-1.44,14.6,-17.21,-0.2,4.37,1.7
-1.45,15.27,-16.5,-0.03,4.37,2.13
-1.76,15.36,-15.58,-0.26,4.37,2.47
-2.48,14.09,-13.98,-0.72,4.37,2.78
