ax,ay,az,gx,gy,gz
11.65,1.6,-9.69,0.51,-0.42,0.54
13.41,6.45,-11.86,-0.09,0.81,-0.03
13.65,4.98,-14.07,-0.46,1.54,-0.23
14.76,6.51,-13.4,-0.42,1.9,-0.31
17.82,8.77,-13.58,0.04,2.71,-0.37
14.63,11.29,-11.48,0.14,3.33,-0.03
12.17,10.57,-10.53,-0.4,3.08,0.7
10.86,7.07,-10.73,-0.7,3.05,1.19
7.97,4.6,-10.08,-0.56,3.39,1.05
5.68,3.7,-7.41,-0.33,3.77,0.81
3.76,3.53,-5.47,0.15,3.73,0.92
2.59,3.63,-3.1,0.1,3.07,0.89
2.28,3.26,-1.9,-0.31,2.38,0.79
3.89,2.12,-1.26,-0.57,2.16,0.64
3.67,2.89,-0.68,-0.78,1.68,0.73
3.09,0.63,-0.99,-0.48,1.21,0.82
3.92,0.93,-0.25,-0.03,1.15,0.6
