ax,ay,az,gx,gy,gz
19.61,-8.12,-6.75,4.37,-4.37,0.9
19.61,3.99,-17.79,4.37,-2.16,0.76
15.63,15.83,-19.24,4.37,-0.65,1.2
14.43,10.79,-19.61,2.34,2.7,1.13
3.76,2.51,-11.13,-1.24,4.37,0.92
-1.64,-1.4,-1.24,-1.25,4.37,0.45
-3.73,-0.25,2.44,0.75,3.74,0.38
-3.41,3.28,3.55,0.69,2.32,0.54
-0.39,2.52,2.55,0.04,1.15,0.35
2.6,-1.31,0.1,-0.4,1.1,0.31
3.22,-2.43,0.99,-0.28,1.0,-0.13
4.47,-0.92,0.95,0.09,0.36,-0.22
7.34,1.08,-0.14,0.15,0.01,-0.18
9.15,1.36,-1.52,0.02,0.19,-0.22
9.51,1.55,-2.14,0.06,0.38,-0.23
9.58,2.24,-2.0,0.11,0.49,-0.15
9.74,2.77,-1.36,-0.05,0.61,-0.1
9.47,2.46,0.05,-0.29,0.63,-0.06
9.14,1.75,0.96,-0.3,0.39,0.03
