ax,ay,az,gx,gy,gz
8.42,5.12,-0.43,-0.01,-0.55,-0.1
8.49,3.81,-2.29,0.46,0.27,-0.15
8.14,4.92,-1.29,0.87,0.45,-0.57
8.18,6.66,-1.83,0.71,0.51,-0.42
8.17,7.33,-1.98,0.32,0.15,-0.13
9.03,7.42,-2.65,-0.16,-0.09,0.14
9.86,6.91,-3.12,-0.41,-0.2,0.39
11.3,6.8,-3.72,-0.49,-0.01,0.47
11.54,7.14,-3.62,-0.53,0.21,0.66
12.5,7.3,-3.56,-0.63,0.36,0.78
14.08,7.85,-3.79,-0.76,0.82,0.77
13.81,7.9,-4.26,-0.9,1.51,0.83
12.34,7.39,-3.76,-0.89,1.93,0.94
11.03,7.35,-3.39,-0.83,1.99,1.21
10.27,6.71,-4.07,-0.77,1.91,1.46
8.68,6.11,-3.35,-0.59,2.27,1.39
7.14,6.35,-2.17,-0.63,2.56,1.43
5.28,5.32,-0.79,-0.72,2.61,1.47
3.72,4.2,1.29,-0.65,2.54,1.52
2.06,2.62,3.07,-0.47,2.04,1.49
