ax,ay,az,gx,gy,gz
7.99,4.76,-2.37,1.0,-0.97,0.1
8.94,2.98,-8.01,1.48,0.01,0.16
7.81,3.65,-2.92,1.56,0.86,-0.55
7.8,5.0,-3.87,0.91,0.88,-0.83
8.13,4.39,-4.26,0.53,0.55,-0.77
9.62,5.78,-4.73,0.4,0.05,-0.33
12.47,6.58,-5.96,0.49,0.14,-0.19
12.79,8.2,-7.05,0.39,0.47,0.07
13.21,8.85,-8.02,0.0,0.78,0.28
14.12,8.74,-9.3,-0.42,1.43,0.3
13.37,7.63,-9.18,-0.6,2.38,0.29
12.13,7.17,-8.33,-0.79,3.13,0.23
10.17,6.54,-6.16,-0.96,3.61,0.21
7.24,5.49,-3.79,-1.19,3.78,0.22
5.44,4.03,-1.88,-1.14,3.58,0.27
3.91,3.48,0.08,-0.92,3.03,0.29
3.0,3.38,0.75,-0.63,2.43,0.34
3.67,3.45,0.92,-0.32,1.92,0.38
3.51,3.27,0.8,-0.04,1.68,0.38
3.72,3.99,1.24,0.1,1.42,0.42
