ax,ay,az,gx,gy,gz
2.72,6.58,-7.33,-0.09,-0.23,-0.04
2.76,7.2,-7.46,0.07,0.15,-0.22
3.47,8.46,-7.64,0.05,0.23,-0.16
4.54,8.72,-8.67,0.04,0.14,0.1
6.18,9.11,-10.58,0.33,0.42,0.27
7.41,10.54,-11.95,0.58,1.17,0.44
7.73,11.65,-12.03,0.31,1.96,0.59
7.88,11.7,-12.53,-0.33,2.57,0.82
8.07,11.47,-13.3,-0.55,3.1,1.17
7.25,11.98,-13.95,-0.18,3.65,1.72
5.66,11.93,-13.72,0.19,4.06,2.29
4.15,11.51,-13.31,0.36,4.27,2.39
3.48,11.74,-12.62,0.3,4.37,2.33
2.31,11.86,-11.86,0.09,4.37,2.28
0.71,10.87,-10.63,-0.16,4.37,2.26
0.18,9.43,-8.84,-0.34,4.37,2.17
-0.3,8.04,-7.02,-0.36,4.37,2.09
-0.64,6.6,-5.31,-0.2,4.37,1.97
-0.29,5.76,-3.79,0.06,4.32,1.8
0.13,5.34,-2.76,0.22,4.03,1.58
