ax,ay,az,gx,gy,gz
7.31,16.07,-12.37,4.37,1.32,0.7
0.65,15.08,-5.37,3.15,2.19,1.74
1.41,2.73,-2.48,-1.24,3.72,1.51
-2.43,-3.58,3.11,-1.29,3.82,0.84
-0.41,-4.59,5.6,-0.28,3.5,-0.08
-0.37,-1.56,6.81,0.06,2.61,-0.26
-0.6,0.57,5.08,-0.26,0.95,0.16
4.56,-0.15,1.38,-0.7,0.04,0.06
6.02,-0.37,-1.1,-0.49,-0.04,-0.03
7.84,1.76,-1.16,-0.2,0.11,-0.09
8.05,2.01,-0.91,-0.26,0.05,-0.05
8.86,1.61,-1.02,-0.17,-0.07,0.06
9.9,1.87,-0.73,-0.07,0.08,-0.03
9.15,2.22,0.28,-0.17,0.14,-0.08
9.37,2.1,1.06,-0.19,0.01,-0.05
9.41,1.92,1.67,-0.36,-0.04,-0.21
8.6,1.79,2.03,-0.32,-0.1,-0.28
7.48,2.0,1.92,-0.2,-0.22,-0.42
5.87,2.76,2.02,-0.3,-0.3,-0.54
