ax,ay,az,gx,gy,gz
3.24,4.97,-5.4,-0.5,-1.42,0.62
2.92,5.06,-5.44,-0.15,-1.02,0.26
3.32,6.14,-5.42,-0.08,-0.89,-0.08
2.92,6.71,-5.35,-0.15,-1.12,-0.09
3.24,6.66,-6.17,-0.19,-1.45,0.04
4.01,6.72,-7.9,0.15,-1.41,0.17
4.55,7.2,-8.28,0.28,-0.95,0.1
4.33,7.8,-7.84,-0.08,-0.41,-0.19
4.27,8.18,-7.26,-0.62,0.06,-0.32
3.61,7.98,-6.9,-0.91,0.19,-0.32
3.78,7.6,-6.64,-0.91,0.22,-0.27
3.67,7.13,-6.44,-0.67,0.24,-0.24
3.94,7.2,-6.32,-0.36,0.27,-0.24
4.62,7.53,-6.28,-0.19,0.32,-0.25
5.13,7.8,-6.6,-0.09,0.38,-0.26
6.2,8.43,-7.56,0.04,0.44,-0.21
8.17,8.7,-9.17,0.41,0.53,-0.11
10.48,8.7,-11.9,1.29,0.65,0.16
12.01,10.11,-15.04,2.15,0.9,0.49
13.57,12.68,-17.08,2.06,1.9,0.52
