ax,ay,az,gx,gy,gz
19.61,12.06,-8.21,4.37,-3.24,2.78
19.61,19.61,-13.36,4.37,-1.66,3.32
19.61,19.61,-18.2,4.37,1.04,2.92
14.31,13.21,-17.67,1.91,4.06,2.83
3.67,4.02,-9.77,1.21,4.37,2.25
-2.7,1.86,-0.32,1.3,4.37,1.82
-6.96,4.97,6.65,0.83,4.04,2.19
-4.04,-0.72,7.38,-0.07,2.44,1.24
-3.93,-1.95,2.53,0.27,1.25,1.01
-1.89,-2.0,0.49,0.62,0.96,0.47
-0.11,-0.71,0.32,0.27,0.42,0.02
3.02,0.07,-0.56,-0.06,0.26,-0.32
5.29,0.99,-0.66,0.22,0.44,-0.48
7.07,2.82,-0.35,0.37,0.49,-0.54
8.34,4.38,-0.18,0.19,0.45,-0.49
8.94,5.17,-0.23,-0.1,0.3,-0.22
9.88,4.57,-0.26,-0.16,0.24,0.05
10.22,3.79,0.14,0.07,0.3,0.22
9.46,3.42,0.97,0.19,0.32,0.29
