ax,ay,az,gx,gy,gz
16.51,11.32,-18.43,4.37,0.9,1.64
6.07,15.59,-12.7,4.37,1.8,1.53
3.74,7.34,-9.87,-0.05,3.25,1.07
-1.58,-0.13,-1.13,-0.56,3.53,0.46
-0.11,-1.73,-2.07,0.5,3.51,0.06
-3.69,3.06,3.37,0.89,2.13,-0.0
-1.21,3.48,3.35,-0.2,1.22,0.28
0.98,-0.54,1.84,-0.55,0.96,0.12
3.78,-0.38,1.87,-0.44,0.59,0.06
5.91,-0.3,1.68,-0.05,0.23,-0.04
6.82,0.9,0.52,0.21,-0.13,-0.06
8.19,1.94,-1.25,0.16,-0.27,-0.05
9.09,2.15,-2.9,0.13,-0.13,-0.01
8.45,2.49,-2.62,0.05,-0.02,0.09
9.08,1.98,-2.03,-0.16,0.0,0.09
9.24,1.53,-1.0,-0.39,0.1,0.03
8.83,0.7,0.02,-0.51,0.06,-0.08
8.32,0.82,0.69,-0.51,-0.06,-0.23
7.27,1.2,0.58,-0.51,-0.18,-0.42
