ax,ay,az,gx,gy,gz
10.15,7.38,-8.77,2.63,-1.3,-0.35
10.89,8.63,-8.88,1.26,-0.76,-0.7
12.21,9.46,-11.54,-0.16,-0.38,-0.79
13.57,10.07,-13.69,-0.76,0.31,-0.63
14.31,10.96,-14.15,-0.78,1.03,-0.49
14.65,11.77,-13.52,-0.49,1.8,-0.24
13.91,13.07,-12.48,-0.41,2.49,0.16
12.33,13.73,-11.76,-0.92,3.05,0.76
9.92,11.6,-11.46,-1.48,3.21,1.38
8.51,8.12,-10.4,-1.32,3.2,1.74
6.74,6.17,-8.98,-0.86,3.14,1.83
5.09,6.39,-7.18,-0.83,3.01,1.86
4.07,5.71,-5.51,-1.5,2.71,1.85
3.49,3.68,-4.42,-2.02,2.42,2.02
3.71,0.57,-3.44,-1.79,2.43,1.7
4.08,-1.42,-2.53,-0.94,2.6,1.25
4.04,-0.76,-1.17,-0.1,2.75,0.73
2.97,1.75,0.25,-0.03,2.51,0.65
2.38,3.14,0.96,-0.95,1.84,0.68
