ax,ay,az,gx,gy,gz
6.84,4.27,-1.64,0.53,-1.2,-0.2
8.6,2.34,-4.36,0.89,0.01,-0.39
8.71,3.73,-4.02,1.11,0.78,-1.25
6.56,6.16,-2.82,0.75,0.63,-0.97
6.78,6.38,-3.34,0.4,-0.42,-0.39
9.12,6.58,-4.28,0.42,-0.76,0.04
10.71,6.65,-4.68,0.5,-0.56,0.08
10.56,7.2,-4.51,0.44,-0.41,0.18
11.1,7.72,-5.09,0.29,-0.48,0.43
12.6,7.78,-6.9,0.18,-0.11,0.47
13.22,7.44,-7.81,0.17,0.75,0.29
12.9,7.31,-7.85,0.12,1.45,0.13
11.85,7.31,-7.54,0.08,2.02,0.17
10.2,7.31,-6.73,-0.16,2.29,0.39
9.71,6.86,-5.96,-0.41,2.41,0.5
8.27,6.27,-4.83,-0.6,2.53,0.48
5.94,5.79,-3.41,-0.75,2.49,0.53
4.71,4.86,-2.35,-0.85,2.39,0.62
4.34,3.75,-1.11,-0.8,2.32,0.58
4.13,3.11,0.08,-0.63,2.25,0.45
