ax,ay,az,gx,gy,gz
19.61,-0.78,-5.55,4.37,-0.88,0.05
12.23,4.23,-4.91,4.37,-0.13,0.74
10.33,12.92,-6.51,4.37,0.08,0.65
8.04,10.6,-4.54,2.07,1.86,0.93
2.97,2.83,-2.06,-0.63,2.72,0.58
0.18,-0.85,-0.7,0.65,2.72,0.21
1.5,4.66,0.9,1.25,2.27,0.51
2.12,5.34,1.87,0.1,1.58,0.65
4.36,-0.14,2.35,-1.05,1.51,0.7
4.75,-1.93,0.03,-1.01,1.01,0.44
5.44,-2.68,0.34,-0.01,0.65,0.08
7.58,-0.08,1.28,0.2,0.5,0.07
7.8,1.12,1.81,-0.18,0.27,-0.03
8.26,0.69,2.16,-0.34,0.14,-0.06
8.56,0.31,1.15,0.05,0.06,-0.07
8.48,1.08,1.67,0.13,0.01,-0.16
8.16,1.42,1.98,-0.04,0.0,-0.28
7.12,1.63,2.53,-0.27,-0.08,-0.41
6.2,1.87,2.55,-0.46,-0.15,-0.6
