ax,ay,az,gx,gy,gz
3.36,12.0,-9.36,1.1,-2.51,-0.76
3.68,10.88,-9.95,0.71,-1.56,-0.61
3.64,10.35,-9.17,0.49,-0.87,-0.59
3.39,10.3,-8.99,0.55,-0.6,-0.51
3.33,10.85,-8.89,0.64,-0.48,-0.19
3.39,11.2,-9.65,0.56,-0.28,0.03
4.2,11.77,-10.31,0.49,0.24,0.26
4.63,12.75,-10.44,0.24,1.04,0.4
3.97,13.31,-10.89,-0.13,1.77,0.59
2.58,13.2,-11.36,-0.26,2.09,0.92
2.4,13.2,-11.98,-0.2,2.32,1.24
2.65,13.23,-12.76,-0.04,2.78,1.42
2.41,13.88,-12.92,0.09,3.43,1.66
1.16,14.31,-12.68,-0.12,3.92,1.88
0.41,14.27,-11.97,-0.63,4.28,1.98
0.19,13.45,-10.96,-1.12,4.37,2.21
-0.73,11.92,-10.15,-1.27,4.37,2.52
-1.41,10.26,-9.34,-1.03,4.22,2.78
-0.8,9.42,-8.54,-0.7,4.03,2.88
0.04,9.2,-7.58,-0.49,3.98,2.9
