ax,ay,az,gx,gy,gz
7.8,6.95,-2.26,0.33,-1.01,0.29
7.73,3.87,-4.3,0.61,-0.29,0.26
8.37,5.41,-2.6,1.05,0.57,-0.27
7.4,6.29,-2.81,0.82,0.73,-0.59
7.36,6.93,-3.1,0.52,0.2,-0.3
8.88,7.38,-3.37,0.36,-0.1,0.07
10.27,7.92,-3.67,0.18,-0.04,0.29
10.73,8.46,-3.97,-0.11,0.07,0.46
11.75,8.15,-4.18,-0.3,0.31,0.61
13.36,7.62,-4.89,-0.11,0.94,0.46
13.91,7.92,-5.36,0.18,1.68,0.38
12.26,8.53,-4.91,0.09,2.12,0.52
10.86,7.75,-4.15,-0.41,2.38,0.65
9.64,6.12,-3.35,-0.84,2.63,0.59
6.99,5.01,-2.29,-1.0,2.63,0.45
5.41,4.48,-1.04,-0.84,2.4,0.5
4.49,3.95,0.13,-0.61,2.1,0.64
4.39,3.19,0.59,-0.43,1.85,0.53
4.4,3.08,1.36,-0.4,1.69,0.36
4.42,3.05,2.0,-0.4,1.46,0.23
