ax,ay,az,gx,gy,gz
4.84,5.5,-6.49,0.36,-0.98,0.18
4.53,5.2,-5.88,0.23,-1.15,0.1
3.69,4.83,-6.38,0.35,-1.11,-0.07
4.0,5.32,-6.9,0.69,-1.25,-0.14
5.63,5.42,-8.37,0.85,-0.55,-0.22
5.02,6.72,-8.68,0.63,0.21,-0.4
4.12,6.5,-8.61,0.26,0.36,-0.48
4.58,6.56,-9.14,0.34,0.11,-0.21
6.21,6.62,-10.12,0.59,0.21,-0.06
6.67,7.68,-11.17,0.57,0.53,-0.02
6.79,8.71,-12.21,0.31,0.79,0.23
7.91,8.35,-13.77,0.03,1.05,0.36
9.27,8.05,-15.35,0.11,1.85,0.39
8.96,7.97,-16.08,0.36,2.69,0.32
8.37,7.83,-16.38,0.59,3.45,0.48
7.99,7.39,-16.06,0.43,4.15,0.45
6.53,7.16,-13.49,-0.31,4.37,0.38
4.05,7.14,-9.92,-1.43,4.37,0.48
3.12,5.68,-6.73,-2.19,4.37,0.69
2.64,3.86,-3.48,-2.18,4.37,0.81
