ax,ay,az,gx,gy,gz
7.86,6.53,-5.81,0.61,-0.53,0.16
9.96,8.88,-7.16,0.66,-0.44,0.55
9.89,6.48,-9.26,-0.13,0.39,0.29
13.55,9.7,-10.3,-0.83,1.13,-0.03
15.47,9.53,-11.36,-1.06,1.71,-0.11
15.79,12.01,-11.2,-0.99,1.65,0.34
17.39,12.42,-12.14,-0.72,2.08,0.64
15.38,11.59,-11.66,-0.48,2.96,0.72
12.04,11.18,-10.25,-0.84,3.72,0.69
8.32,10.28,-8.44,-1.51,3.84,1.12
4.55,6.17,-7.45,-1.79,3.29,2.25
4.05,2.73,-6.46,-1.29,3.33,2.0
2.45,1.51,-5.62,-0.58,3.35,1.74
1.55,1.68,-2.91,-0.3,3.14,1.41
1.19,1.72,-1.1,-0.39,2.6,1.2
1.08,2.23,-0.31,-0.6,1.78,1.25
1.72,0.96,-0.32,-0.48,1.31,1.21
3.0,-0.35,-0.08,0.24,1.29,1.07
3.0,0.42,0.58,0.67,1.31,0.53
2.75,1.47,1.23,0.52,1.05,0.2
