time,ax,ay,az,gx,gy,gz,label
1769496662.411171,10.24,1.18,1.25,0.99,-0.42,0.55,4
1769496662.413954,10.39,0.96,1.11,0.9,-0.43,0.56,4
1769496662.416686,10.48,0.9,1.01,0.8,-0.42,0.57,4
1769496662.419439,10.59,0.68,1.0,0.7,-0.41,0.58,4
1769496662.4221811,10.69,0.44,1.01,0.62,-0.41,0.59,4
1769496662.424971,10.79,0.25,0.95,0.53,-0.4,0.6,4
1769496662.4276822,10.87,0.12,0.93,0.45,-0.38,0.62,4
1769496662.4331362,10.98,-0.16,1.05,0.38,-0.38,0.64,4
1769496662.436005,10.94,-0.38,1.27,0.27,-0.38,0.68,4
1769496662.4387069,11.11,-0.56,1.44,0.2,-0.45,0.71,4
1769496662.441536,11.28,-0.49,1.77,0.13,-0.55,0.74,4
1769496662.444264,11.08,-0.92,1.37,0.06,-0.62,0.82,4
1769496662.4497468,11.23,-1.7,1.16,0.02,-0.72,0.83,4
1769496662.452526,11.72,-1.62,0.12,0.03,-0.56,0.79,4
1769496662.455339,11.97,-1.67,0.48,0.01,-0.44,0.83,4
1769496662.4580412,11.64,-1.56,0.55,-0.08,-0.39,0.83,4
1769496662.460842,11.59,-1.69,-0.18,-0.13,-0.37,0.81,4
1769496662.463542,11.62,-2.04,-0.7,-0.24,-0.17,0.8,4
1769496662.466351,11.66,-2.43,0.11,-0.32,-0.11,0.76,4
1769496662.469092,11.64,-2.78,0.26,-0.4,-0.11,0.72,4
1769496662.474611,11.77,-3.01,-0.01,-0.48,-0.09,0.67,4
1769496662.477369,12.02,-3.15,-0.09,-0.55,-0.06,0.64,4
1769496662.480192,12.25,-3.31,-0.23,-0.61,-0.04,0.6,4
1769496662.482889,12.37,-3.43,-0.37,-0.69,-0.0,0.56,4
1769496662.485693,12.56,-3.7,-0.47,-0.75,0.04,0.52,4
1769496662.488441,12.64,-3.96,-0.54,-0.84,0.11,0.48,4
1769496662.49132,12.74,-4.16,-0.69,-0.91,0.17,0.44,4
1769496662.496633,12.8,-4.2,-0.84,-0.98,0.24,0.43,4
1769496662.499385,12.92,-4.31,-0.98,-1.03,0.28,0.41,4
1769496662.502199,13.02,-4.39,-1.08,-1.09,0.33,0.4,4
1769496662.504941,13.07,-4.55,-1.24,-1.13,0.38,0.39,4
1769496662.507784,13.23,-4.68,-1.54,-1.18,0.43,0.38,4
1769496662.510526,13.55,-4.87,-1.7,-1.25,0.49,0.36,4
1769496662.5132558,13.96,-4.97,-1.95,-1.31,0.55,0.34,4
1769496662.516028,14.37,-5.09,-2.26,-1.38,0.6,0.31,4
1769496662.5215292,14.66,-5.08,-2.64,-1.45,0.66,0.29,4
1769496662.5259268,14.95,-5.21,-2.98,-1.52,0.71,0.26,4
1769496662.52853,15.61,-5.07,-4.45,-1.93,1.0,0.34,4
1769496662.5313358,15.89,-5.04,-5.03,-2.13,1.22,0.41,4
1769496662.534234,16.09,-4.77,-5.2,-2.35,1.35,0.46,4
1769496662.536961,16.25,-4.7,-5.58,-2.56,1.47,0.5,4
1769496662.539916,16.38,-4.64,-6.02,-2.78,1.61,0.54,4
1769496662.542534,16.62,-4.79,-6.53,-3.01,1.76,0.57,4
1769496662.547924,16.73,-5.0,-7.01,-3.26,1.91,0.57,4
1769496662.550731,16.97,-5.39,-7.57,-3.51,2.08,0.54,4
1769496662.553471,17.24,-5.77,-8.25,-3.75,2.25,0.51,4
1769496662.5563068,17.52,-6.18,-8.85,-4.0,2.45,0.45,4
1769496662.559019,17.73,-6.58,-9.5,-4.22,2.65,0.4,4
1769496662.561701,17.85,-6.98,-9.85,-4.37,2.84,0.31,4
1769496662.564663,17.99,-7.54,-10.47,-4.37,3.04,0.21,4
1769496662.570005,17.99,-8.01,-10.95,-4.37,3.26,0.11,4
1769496662.57282,17.99,-8.36,-11.37,-4.37,3.53,0.01,4
1769496662.575569,17.93,-8.32,-11.64,-4.37,3.9,-0.09,4
1769496662.5782971,18.1,-7.43,-11.81,-4.37,4.37,-0.17,4
1769496662.581135,17.59,-6.27,-11.63,-4.37,4.37,-0.3,4
1769496662.583931,16.66,-7.35,-13.57,-4.37,4.37,-0.3,4
1769496662.589477,16.46,-19.61,-11.53,-4.37,4.37,-0.25,4
1769496662.5922182,17.29,-18.16,-14.18,-4.37,4.37,-0.29,4
1769496662.594988,12.8,-10.67,-10.13,-4.37,4.37,-1.0,4
1769496662.597766,15.27,-11.09,-13.08,-4.37,4.37,-0.76,4
1769496662.603164,16.57,-9.78,-12.5,-4.37,4.37,-0.74,4
1769496662.60594,17.39,-9.6,-11.53,-4.37,4.37,-0.67,4
1769496662.608831,16.02,-9.51,-12.27,-4.37,4.37,-0.72,4
1769496662.61296,15.28,-9.38,-11.75,-4.37,4.37,-0.85,4
1769496662.615708,15.3,-6.47,-10.69,-4.37,4.37,-1.42,4
1769496662.618519,15.31,-6.14,-10.41,-4.37,4.37,-1.51,4
1769496662.6239328,15.09,-5.57,-10.25,-4.37,4.37,-1.6,4
1769496662.626689,14.72,-4.87,-10.04,-4.37,4.37,-1.68,4
1769496662.6294882,14.3,-4.27,-9.76,-4.37,4.37,-1.74,4
1769496662.632291,13.72,-3.66,-9.51,-4.37,4.37,-1.79,4
1769496662.635107,13.2,-3.13,-9.16,-4.37,4.37,-1.81,4
1769496662.637918,12.6,-2.68,-8.99,-4.37,4.37,-1.81,4
1769496662.643206,12.07,-2.32,-8.67,-4.37,4.37,-1.79,4
1769496662.645921,11.42,-2.1,-8.39,-4.37,4.37,-1.78,4
1769496662.6488268,10.77,-1.98,-8.13,-4.37,4.37,-1.74,4
1769496662.651615,10.37,-1.94,-7.92,-4.37,4.37,-1.69,4
1769496662.654363,9.63,-1.94,-7.6,-4.37,4.37,-1.62,4
1769496662.657173,8.88,-1.88,-7.31,-4.37,4.37,-1.53,4
1769496662.659938,7.94,-1.95,-6.87,-4.37,4.37,-1.44,4
1769496662.665329,6.86,-2.06,-6.45,-4.37,4.37,-1.35,4
1769496662.668113,5.71,-2.19,-6.06,-4.37,4.37,-1.26,4
1769496662.670953,4.49,-2.49,-5.53,-4.37,4.37,-1.18,4
1769496662.673756,3.35,-2.89,-5.16,-4.37,4.37,-1.13,4
1769496662.676495,2.54,-3.23,-4.97,-4.37,4.37,-1.08,4
1769496662.6792178,1.38,-3.69,-4.62,-4.37,4.37,-1.03,4
1769496662.6820102,0.18,-4.03,-4.12,-4.37,4.37,-0.96,4
1769496662.68479,-1.15,-4.2,-3.64,-4.37,4.37,-0.88,4
1769496662.690104,-2.59,-4.44,-3.14,-4.37,4.37,-0.81,4
1769496662.692924,-4.18,-4.98,-2.7,-4.37,4.37,-0.74,4
