time,ax,ay,az,gx,gy,gz,label
1769496728.7841,9.41,0.35,0.85,0.78,-0.61,0.05,4
1769496728.7868748,9.48,0.34,0.93,0.78,-0.51,0.07,4
1769496728.789709,9.69,0.33,0.74,0.78,-0.37,0.08,4
1769496728.7924778,10.01,0.51,0.59,0.79,-0.24,0.11,4
1769496728.795248,9.5,1.07,1.97,0.73,-0.32,0.02,4
1769496728.797968,10.12,0.81,1.18,0.68,-0.6,0.01,4
1769496728.800664,10.19,0.79,0.71,0.62,-0.55,0.02,4
1769496728.8034,10.25,0.78,0.57,0.6,-0.48,0.03,4
1769496728.8063529,10.31,0.84,0.73,0.59,-0.41,0.06,4
1769496728.811689,10.28,0.9,0.63,0.55,-0.34,0.08,4
1769496728.814451,10.27,0.9,0.9,0.52,-0.28,0.1,4
1769496728.8171468,10.17,1.0,0.56,0.5,-0.17,0.13,4
1769496728.819981,10.2,1.1,0.42,0.5,-0.02,0.17,4
1769496728.8227892,9.99,1.16,1.5,0.46,-0.15,0.17,4
1769496728.82553,10.01,1.1,1.28,0.33,-0.23,0.18,4
1769496728.828149,9.9,0.97,1.38,0.22,-0.18,0.19,4
1769496728.83099,9.86,1.05,1.06,0.17,-0.17,0.19,4
1769496728.833832,9.84,1.05,1.13,0.14,-0.14,0.2,4
1769496728.8365288,9.83,0.93,1.14,0.09,-0.12,0.19,4
1769496728.839357,9.78,0.8,1.15,0.05,-0.1,0.18,4
1769496728.842091,9.71,0.69,1.2,0.02,-0.08,0.17,4
1769496728.844744,9.64,0.55,1.32,0.01,-0.07,0.15,4
1769496728.847587,9.53,0.36,1.39,0.01,-0.06,0.14,4
1769496728.850358,9.46,0.19,1.41,0.03,-0.04,0.13,4
1769496728.853174,9.43,0.07,1.47,0.07,-0.03,0.11,4
1769496728.855905,9.36,0.08,1.42,0.12,-0.03,0.09,4
1769496728.85868,9.31,0.04,1.55,0.17,-0.03,0.08,4
1769496728.8613398,9.28,-0.01,1.54,0.21,-0.01,0.06,4
1769496728.864165,9.34,-0.01,1.61,0.26,-0.02,0.04,4
1769496728.8669598,9.21,0.25,2.0,0.3,-0.02,0.02,4
1769496728.8697522,9.36,-0.28,1.73,0.31,-0.04,-0.02,4
1769496728.875148,9.41,0.06,1.81,0.33,-0.04,-0.06,4
1769496728.877812,9.18,0.64,1.97,0.42,-0.02,-0.03,4
1769496728.880682,8.99,0.86,2.6,0.6,-0.12,0.03,4
1769496728.883441,8.9,1.04,3.59,0.81,-0.14,0.05,4
1769496728.8862,9.04,0.28,4.13,0.87,-0.08,0.05,4
1769496728.8890188,9.25,0.32,3.56,0.9,-0.22,0.04,4
1769496728.891764,9.29,1.04,1.68,0.85,-0.24,0.05,4
1769496728.894381,9.78,1.42,1.66,0.7,-0.34,0.07,4
1769496728.897331,10.03,0.9,1.61,0.52,-0.57,0.1,4
1769496728.900039,9.91,0.3,-0.87,0.34,-0.15,0.04,4
1769496728.902814,9.79,0.16,0.27,0.14,-0.23,-0.01,4
1769496728.905567,9.97,0.4,0.55,-0.02,-0.2,-0.05,4
1769496728.9083478,10.13,1.0,1.15,-0.11,-0.22,-0.02,4
1769496728.91105,10.01,1.19,2.17,-0.17,-0.21,0.03,4
1769496728.916599,10.03,0.92,2.33,-0.2,-0.24,0.04,4
1769496728.919411,10.02,0.84,2.18,-0.2,-0.22,0.03,4
1769496728.922197,10.07,0.69,2.24,-0.19,-0.2,0.03,4
1769496728.924962,10.22,0.54,2.11,-0.19,-0.2,0.06,4
1769496728.927635,10.33,0.42,2.06,-0.19,-0.2,0.07,4
1769496728.930532,10.46,0.26,1.93,-0.2,-0.19,0.07,4
1769496728.933249,10.54,0.15,1.84,-0.2,-0.19,0.07,4
1769496728.938638,10.57,0.14,1.89,-0.22,-0.18,0.06,4
1769496728.941424,10.67,0.08,1.84,-0.23,-0.17,0.06,4
1769496728.944276,10.81,0.04,1.83,-0.23,-0.17,0.05,4
1769496728.946953,10.98,-0.04,1.81,-0.24,-0.15,0.04,4
1769496728.9498072,11.07,-0.15,1.71,-0.24,-0.14,0.04,4
1769496728.952545,11.19,-0.22,1.72,-0.25,-0.12,0.04,4
1769496728.955383,11.35,-0.23,1.75,-0.25,-0.1,0.05,4
1769496728.958127,11.48,-0.24,1.75,-0.26,-0.09,0.05,4
1769496728.963444,11.56,-0.28,1.68,-0.26,-0.08,0.06,4
1769496728.966203,11.62,-0.31,1.57,-0.27,-0.07,0.06,4
1769496728.9690418,11.69,-0.25,1.58,-0.28,-0.05,0.07,4
1769496728.971817,11.8,-0.22,1.62,-0.3,-0.04,0.09,4
1769496728.974863,11.9,-0.16,1.63,-0.33,-0.04,0.11,4
1769496728.977594,12.03,-0.17,1.63,-0.37,-0.03,0.12,4
1769496728.980277,12.1,-0.16,1.6,-0.4,-0.03,0.15,4
1769496728.983003,12.22,-0.12,1.57,-0.45,-0.04,0.17,4
1769496728.988289,12.31,-0.19,1.45,-0.49,-0.04,0.19,4
1769496728.9911098,12.47,-0.22,1.34,-0.54,-0.05,0.22,4
1769496728.993887,12.64,-0.24,1.28,-0.59,-0.06,0.25,4
1769496728.996694,12.76,-0.32,1.16,-0.64,-0.07,0.27,4
1769496728.9994528,12.94,-0.37,0.98,-0.69,-0.07,0.3,4
1769496729.004135,13.07,-0.44,0.91,-0.74,-0.07,0.32,4
1769496729.00695,14.07,-1.3,0.01,-0.97,-0.1,0.5,4
1769496729.0096169,14.16,-1.45,-0.18,-1.02,-0.11,0.54,4
1769496729.015043,14.18,-1.74,-0.57,-1.04,-0.05,0.58,4
1769496729.017732,14.37,-2.0,-0.61,-1.03,0.0,0.62,4
1769496729.020628,14.38,-2.24,-1.06,-1.05,0.05,0.66,4
1769496729.023404,14.5,-2.57,-1.03,-1.06,0.06,0.72,4
1769496729.026081,14.51,-3.06,-2.1,-1.11,0.15,0.79,4
1769496729.0291898,14.73,-3.34,-1.7,-1.18,0.16,0.86,4
1769496729.031789,14.69,-3.72,-1.59,-1.26,0.12,0.95,4
1769496729.034432,14.67,-3.58,-2.1,-1.36,0.1,1.02,4
1769496729.040014,14.21,-5.04,-5.4,-1.51,0.48,1.09,4
1769496729.042604,14.54,-5.39,-3.6,-1.68,0.44,1.1,4
1769496729.045377,14.6,-5.64,-2.56,-1.9,0.34,1.15,4
1769496729.048238,14.66,-5.31,-3.02,-2.1,0.28,1.21,4
1769496729.050952,14.21,-5.94,-5.84,-2.32,0.45,1.26,4
1769496729.053765,14.63,-7.01,-5.79,-2.57,0.47,1.26,4
1769496729.056692,14.67,-7.69,-5.19,-2.89,0.45,1.22,4
1769496729.059267,14.84,-7.64,-5.28,-3.12,0.49,1.22,4
1769496729.064668,15.13,-7.85,-6.12,-3.27,0.55,1.23,4
1769496729.06751,15.41,-8.36,-6.56,-3.42,0.6,1.24,4
1769496729.070288,15.65,-8.94,-6.96,-3.58,0.66,1.2,4
1769496729.0730891,15.86,-9.26,-7.54,-3.73,0.73,1.13,4
1769496729.075844,16.18,-9.73,-8.5,-3.84,0.86,1.03,4
1769496729.07865,16.58,-10.1,-9.08,-3.96,1.01,0.91,4
1769496729.081324,16.97,-10.41,-9.42,-4.07,1.18,0.79,4
1769496729.086775,17.36,-10.7,-9.61,-4.17,1.34,0.67,4
1769496729.089682,17.62,-10.88,-9.89,-4.22,1.43,0.54,4
1769496729.092223,17.62,-10.83,-9.93,-4.22,1.52,0.43,4
1769496729.095555,17.92,-11.37,-9.97,-4.33,1.71,0.23,4
1769496729.098014,17.11,-11.1,-11.74,-4.27,1.98,0.07,4
1769496729.100678,17.48,-11.27,-11.61,-4.23,2.29,-0.09,4
1769496729.1061308,17.24,-11.38,-10.6,-4.24,2.54,-0.28,4
1769496729.111037,16.97,-11.29,-10.7,-4.18,2.74,-0.46,4
1769496729.113185,16.46,-10.52,-9.96,-3.8,3.7,-1.07,4
1769496729.115901,16.21,-10.05,-9.72,-3.72,3.9,-1.18,4
1769496729.1186292,15.74,-9.69,-9.41,-3.65,4.08,-1.27,4
1769496729.1243808,15.31,-9.19,-9.01,-3.59,4.25,-1.38,4
1769496729.126889,14.83,-8.68,-8.62,-3.52,4.37,-1.46,4
1769496729.1299682,14.46,-8.44,-8.36,-3.49,4.37,-1.56,4
1769496729.132509,14.15,-7.92,-7.99,-3.46,4.37,-1.65,4
1769496729.135246,13.84,-7.33,-7.67,-3.44,4.37,-1.73,4
1769496729.138147,13.61,-6.78,-7.26,-3.44,4.37,-1.81,4
1769496729.141031,13.34,-5.93,-6.95,-3.47,4.37,-1.87,4
1769496729.14622,13.1,-4.87,-6.55,-3.54,4.37,-1.91,4
1769496729.1490078,12.69,-3.8,-6.11,-3.66,4.37,-1.92,4
1769496729.1517031,12.22,-2.77,-5.8,-3.8,4.37,-1.93,4
1769496729.154607,11.76,-1.55,-5.35,-4.01,4.37,-1.93,4
1769496729.157688,11.26,-0.17,-4.72,-4.28,4.37,-1.89,4
1769496729.160186,10.92,0.65,-4.52,-4.37,4.37,-1.83,4
1769496729.16544,10.4,1.49,-4.51,-4.37,4.37,-1.74,4
1769496729.168309,9.92,1.86,-4.68,-4.37,4.37,-1.63,4
1769496729.1716402,9.44,1.73,-4.91,-4.37,4.37,-1.52,4
1769496729.1740549,9.0,1.69,-5.11,-4.37,4.37,-1.39,4
1769496729.180393,8.56,1.47,-5.22,-4.37,4.37,-1.25,4
1769496729.180754,8.27,0.93,-5.5,-4.37,4.37,-1.09,4
1769496729.183753,7.85,0.33,-5.6,-4.37,4.37,-0.91,4
1769496729.1859782,7.26,-0.19,-5.64,-4.37,4.37,-0.73,4
1769496729.1899798,6.73,-0.63,-5.78,-4.37,4.37,-0.54,4
1769496729.1903849,5.98,-1.6,-5.97,-4.37,4.37,-0.39,4
1769496729.197728,5.45,-2.51,-5.85,-4.37,4.37,-0.22,4
1769496729.198617,4.75,-3.46,-5.76,-4.37,4.37,-0.05,4
1769496729.201419,4.02,-4.42,-5.58,-4.37,4.37,0.11,4
1769496729.204208,2.86,-5.3,-5.47,-4.37,4.37,0.24,4
1769496729.207006,1.61,-6.27,-5.39,-4.37,4.37,0.35,4
1769496729.209833,0.18,-7.37,-5.13,-4.37,4.37,0.44,4
1769496729.213001,-0.81,-8.07,-5.03,-4.37,4.37,0.5,4
1769496729.2153542,-2.62,-9.09,-4.78,-4.37,4.37,0.56,4
1769496729.218059,-4.35,-10.15,-3.88,-4.37,4.37,0.62,4
