time,ax,ay,az,gx,gy,gz,label
1769496742.3132842,8.75,0.52,5.26,0.89,-0.31,0.09,4
1769496742.315983,8.81,0.33,5.32,0.78,-0.33,0.07,4
1769496742.318782,8.9,0.09,5.35,0.68,-0.34,0.06,4
1769496742.3215868,9.08,-0.17,5.35,0.59,-0.36,0.06,4
1769496742.3269792,9.22,-0.34,5.42,0.49,-0.38,0.05,4
1769496742.3298209,9.38,-0.46,5.45,0.4,-0.39,0.05,4
1769496742.332494,9.56,-0.66,5.56,0.32,-0.4,0.04,4
1769496742.3353002,9.67,-0.82,5.63,0.24,-0.4,0.03,4
1769496742.338063,9.79,-0.95,5.73,0.16,-0.41,0.03,4
1769496742.340846,9.88,-1.14,5.62,0.08,-0.41,0.03,4
1769496742.3463402,9.99,-1.4,5.64,0.01,-0.41,0.03,4
1769496742.34906,10.09,-1.7,5.65,-0.06,-0.42,0.02,4
1769496742.3518531,10.17,-1.92,5.59,-0.12,-0.43,0.0,4
1769496742.354624,10.3,-2.19,5.44,-0.19,-0.44,-0.01,4
1769496742.3574169,10.4,-2.37,5.44,-0.24,-0.44,-0.03,4
1769496742.362924,10.53,-2.63,5.36,-0.27,-0.45,-0.05,4
1769496742.365692,10.79,-2.75,5.45,-0.33,-0.44,-0.08,4
1769496742.368368,10.9,-2.68,5.46,-0.4,-0.45,-0.09,4
1769496742.373914,11.05,-2.94,5.27,-0.48,-0.45,-0.13,4
1769496742.376568,11.2,-3.06,5.25,-0.54,-0.44,-0.16,4
1769496742.3794858,11.3,-3.14,5.14,-0.6,-0.44,-0.2,4
1769496742.382172,11.38,-3.27,5.12,-0.67,-0.43,-0.24,4
1769496742.3866491,11.53,-3.4,5.02,-0.73,-0.42,-0.28,4
1769496742.389395,12.52,-4.05,4.19,-1.02,-0.34,-0.39,4
1769496742.3922,12.78,-4.28,3.95,-1.07,-0.3,-0.41,4
1769496742.3977,13.08,-4.45,3.72,-1.12,-0.26,-0.42,4
