time,ax,ay,az,gx,gy,gz,label
1769496665.941236,9.64,2.17,2.92,0.82,-0.35,0.56,4
1769496665.943924,9.9,2.1,2.62,0.66,-0.34,0.59,4
1769496665.946667,10.04,2.14,2.69,0.49,-0.33,0.62,4
1769496665.94947,10.26,2.07,2.75,0.32,-0.32,0.65,4
1769496665.952242,10.29,1.82,2.8,0.1,-0.3,0.67,4
1769496665.955063,10.24,1.35,2.79,-0.12,-0.29,0.68,4
1769496665.957799,10.13,0.92,2.66,-0.32,-0.28,0.69,4
1769496665.963287,10.04,0.43,2.64,-0.5,-0.26,0.73,4
1769496665.966031,10.06,-0.04,2.64,-0.65,-0.23,0.77,4
1769496665.9687412,10.2,-0.32,2.7,-0.75,-0.22,0.83,4
1769496665.9715998,10.4,-0.62,2.8,-0.84,-0.2,0.9,4
1769496665.974321,10.64,-0.94,2.82,-0.92,-0.19,0.97,4
1769496665.977142,10.82,-1.08,2.75,-0.98,-0.17,1.04,4
1769496665.9797812,11.2,-1.37,2.34,-1.07,-0.1,1.09,4
1769496665.982649,11.52,-1.67,2.04,-1.12,-0.06,1.14,4
1769496665.988091,11.65,-1.44,2.57,-1.11,-0.06,1.19,4
1769496665.990958,11.75,-1.41,3.27,-1.1,-0.09,1.24,4
1769496665.993648,11.89,-1.83,2.75,-1.19,-0.03,1.25,4
1769496665.996512,12.29,-2.76,2.13,-1.39,0.05,1.15,4
1769496666.001876,12.36,-2.61,1.98,-1.55,0.04,1.07,4
1769496666.0046148,12.41,-2.89,2.03,-1.66,0.08,1.03,4
1769496666.007481,12.43,-3.02,2.19,-1.74,0.12,0.99,4
1769496666.010158,12.59,-3.46,2.15,-1.84,0.16,0.95,4
1769496666.012964,12.76,-3.95,1.97,-1.94,0.21,0.9,4
1769496666.0157309,12.98,-4.55,1.75,-2.03,0.26,0.85,4
1769496666.01851,13.23,-5.12,1.4,-2.11,0.32,0.81,4
1769496666.021259,13.44,-5.59,1.27,-2.17,0.39,0.77,4
1769496666.024081,13.62,-5.96,1.13,-2.23,0.46,0.75,4
1769496666.0267808,13.71,-6.51,0.94,-2.27,0.54,0.72,4
1769496666.032238,13.83,-6.86,0.79,-2.29,0.62,0.7,4
1769496666.034985,13.97,-7.49,0.56,-2.3,0.7,0.65,4
1769496666.037772,14.16,-8.14,0.37,-2.31,0.78,0.59,4
1769496666.040533,14.36,-8.71,0.11,-2.32,0.85,0.51,4
1769496666.043326,14.59,-9.21,-0.39,-2.31,0.93,0.43,4
1769496666.046064,14.79,-9.59,-0.61,-2.3,1.01,0.35,4
1769496666.0488708,15.13,-9.85,-1.04,-2.31,1.1,0.26,4
1769496666.051626,15.67,-9.87,-1.63,-2.32,1.16,0.17,4
1769496666.054476,15.9,-9.8,-1.7,-2.37,1.26,0.07,4
1769496666.059884,16.51,-9.81,-1.68,-2.44,1.29,-0.03,4
1769496666.062691,16.95,-9.7,-1.36,-2.54,1.21,-0.13,4
1769496666.065404,17.98,-9.22,0.4,-2.67,0.76,-0.13,4
1769496666.0699992,18.4,-6.54,1.0,-2.8,0.37,-0.11,4
1769496666.072774,19.26,-6.48,-1.96,-4.14,-0.07,-0.69,4
1769496666.075564,19.61,-5.5,-19.13,-3.26,1.23,-0.68,4
1769496666.080947,17.18,-12.37,-10.93,-3.34,3.07,-0.78,4
1769496666.083773,19.61,-9.09,-3.72,-3.37,3.05,-1.0,4
1769496666.086529,19.61,-10.13,-3.81,-3.91,2.65,-1.04,4
1769496666.089385,19.35,-10.84,-7.64,-4.37,3.36,-1.17,4
1769496666.092174,19.53,-10.25,-10.38,-4.37,3.42,-1.26,4
1769496666.094792,18.39,-9.78,-6.18,-4.37,3.66,-1.43,4
1769496666.100323,18.54,-9.4,-5.23,-4.37,3.71,-1.54,4
1769496666.103086,18.82,-9.04,-6.46,-4.37,3.91,-1.61,4
1769496666.1058738,19.0,-8.99,-6.41,-4.37,4.1,-1.68,4
1769496666.108717,19.0,-8.91,-6.05,-4.37,4.23,-1.75,4
1769496666.111452,18.84,-8.44,-6.05,-4.37,4.36,-1.81,4
1769496666.114282,18.41,-7.86,-5.9,-4.37,4.37,-1.87,4
1769496666.119623,18.02,-7.53,-5.69,-4.37,4.37,-1.92,4
1769496666.122401,17.52,-7.07,-5.38,-4.37,4.37,-1.97,4
1769496666.125238,16.97,-6.7,-5.22,-4.37,4.37,-2.03,4
1769496666.128103,16.46,-6.22,-4.98,-4.37,4.37,-2.07,4
