time,ax,ay,az,gx,gy,gz,label
1769496550.945012,11.99,-1.93,7.01,-1.14,0.37,0.36,4
1769496550.947689,12.15,-2.56,7.05,-1.2,0.39,0.35,4
1769496550.9505122,12.25,-3.39,6.97,-1.24,0.42,0.34,4
1769496550.953273,12.37,-4.16,6.9,-1.29,0.45,0.32,4
1769496550.958671,12.68,-4.79,6.28,-1.31,0.51,0.29,4
1769496550.961479,13.0,-5.22,6.22,-1.31,0.55,0.27,4
1769496550.964206,13.13,-5.38,6.86,-1.28,0.52,0.27,4
1769496550.9670668,13.28,-5.88,7.45,-1.29,0.49,0.22,4
1769496550.969833,13.45,-6.52,7.0,-1.35,0.47,0.13,4
1769496550.975256,13.22,-6.05,6.76,-1.4,0.51,0.08,4
1769496550.978078,14.31,-7.37,6.89,-1.53,0.44,-0.08,4
1769496550.980831,14.29,-6.52,6.98,-1.63,0.42,-0.17,4
1769496550.9835908,14.83,-6.28,6.65,-1.76,0.44,-0.22,4
1769496550.9863691,15.51,-6.17,6.6,-1.96,0.44,-0.27,4
1769496550.989054,16.01,-6.02,6.17,-2.18,0.47,-0.33,4
1769496550.9919949,16.43,-5.81,6.23,-2.44,0.48,-0.39,4
1769496550.994673,16.7,-5.33,5.93,-2.78,0.48,-0.44,4
1769496551.000065,17.07,-4.88,5.57,-3.17,0.54,-0.51,4
1769496551.002879,17.25,-4.41,4.97,-3.59,0.66,-0.59,4
1769496551.005677,18.16,-4.7,4.56,-4.04,0.63,-0.68,4
1769496551.008404,18.17,-4.77,3.8,-4.37,0.6,-0.79,4
1769496551.011203,18.67,-5.24,3.07,-4.37,0.68,-0.9,4
1769496551.013963,18.95,-5.6,2.52,-4.37,0.79,-1.0,4
1769496551.016764,19.35,-6.38,1.62,-4.37,0.94,-1.12,4
1769496551.019485,19.61,-7.27,0.55,-4.37,1.1,-1.24,4
1769496551.024938,19.61,-8.22,-0.41,-4.37,1.3,-1.36,4
1769496551.0277262,19.61,-9.01,-1.19,-4.37,1.52,-1.47,4
1769496551.030443,19.61,-9.6,-1.87,-4.37,1.75,-1.59,4
1769496551.03323,19.61,-10.18,-2.52,-4.37,2.0,-1.71,4
1769496551.036051,19.61,-10.56,-2.94,-4.37,2.24,-1.84,4
1769496551.040765,19.61,-10.83,-3.25,-4.37,2.5,-1.97,4
1769496551.04606,19.61,-10.67,-3.8,-4.37,3.47,-2.52,4
1769496551.048867,19.61,-10.36,-3.82,-4.37,3.64,-2.64,4
1769496551.0516338,19.61,-9.89,-3.86,-4.37,3.76,-2.76,4
1769496551.054407,19.61,-9.3,-3.64,-4.37,3.88,-2.88,4
1769496551.057251,19.61,-8.51,-3.45,-4.37,3.99,-2.98,4
1769496551.059996,19.61,-7.72,-3.39,-4.37,4.09,-3.07,4
1769496551.065355,19.61,-7.09,-3.34,-4.37,4.16,-3.18,4
1769496551.06816,19.52,-6.56,-3.28,-4.37,4.23,-3.27,4
1769496551.0709498,19.18,-5.89,-3.24,-4.37,4.31,-3.37,4
1769496551.073725,18.83,-5.27,-3.14,-4.37,4.37,-3.46,4
