ax,ay,az,gx,gy,gz
-8.69,5.75,-4.84,0.6,0.59,-0.01
-8.32,6.0,-3.88,0.56,0.33,-0.09
-8.4,5.88,-4.0,0.33,0.22,-0.13
-8.37,5.8,-3.81,0.03,0.1,-0.23
-8.37,5.43,-3.55,-0.25,0.06,-0.27
-8.37,5.0,-3.56,-0.33,-0.0,-0.27
-8.24,4.72,-3.23,-0.31,-0.06,-0.26
-8.09,4.54,-3.04,-0.26,-0.09,-0.25
-7.92,4.38,-2.98,-0.2,-0.12,-0.25
-7.8,4.37,-2.8,-0.15,-0.14,-0.24
-7.71,4.36,-2.81,-0.11,-0.11,-0.23
-7.69,4.4,-2.81,-0.1,-0.07,-0.23
-7.62,4.51,-2.7,-0.15,-0.02,-0.23
-7.75,4.47,-2.77,-0.18,0.0,-0.26
-7.92,4.23,-2.65,-0.16,-0.01,-0.26
-7.97,4.24,-2.7,-0.13,-0.02,-0.26
-7.98,4.23,-2.41,-0.16,-0.02,-0.27
-7.95,4.41,-1.94,-0.28,-0.02,-0.22
-7.92,4.41,-1.47,-0.47,0.06,-0.2
