ax,ay,az,gx,gy,gz
-8.27,1.67,-1.35,0.69,-0.36,0.16
-8.73,1.46,-1.19,0.7,-0.32,0.13
-9.13,1.25,-1.25,0.79,-0.31,0.18
-9.49,1.92,-1.1,0.83,-0.4,0.25
-9.68,2.84,-0.57,0.66,-0.49,0.26
-9.93,3.37,-0.12,0.39,-0.52,0.22
-10.22,3.3,0.26,0.14,-0.57,0.16
-10.16,3.18,0.45,-0.05,-0.56,0.09
-10.17,2.98,0.53,-0.1,-0.52,0.0
-9.89,3.01,0.87,-0.13,-0.49,-0.06
-9.61,3.14,1.34,-0.26,-0.44,-0.1
-9.41,3.03,1.6,-0.42,-0.4,-0.18
-9.2,2.61,1.78,-0.6,-0.28,-0.24
-9.0,1.87,1.73,-0.62,-0.11,-0.28
-8.77,1.28,1.53,-0.52,0.1,-0.34
-8.68,0.95,1.2,-0.4,0.24,-0.32
-8.67,0.86,0.9,-0.29,0.3,-0.28
-8.68,0.79,0.79,-0.25,0.37,-0.24
-8.73,0.73,0.72,-0.3,0.48,-0.22
