ax,ay,az,gx,gy,gz
-10.62,-0.26,-3.75,1.85,0.42,0.38
-8.23,3.85,-1.12,2.26,-0.66,-0.39
-5.07,3.62,-0.9,1.54,0.22,-0.08
-9.62,5.17,-1.26,0.7,0.67,-0.24
-10.8,5.06,-1.97,0.07,0.32,-0.34
-10.47,4.94,-1.71,-0.26,0.06,-0.45
-10.55,4.33,-2.0,-0.41,-0.07,-0.41
-10.89,4.02,-2.23,-0.46,-0.5,-0.32
-10.74,3.79,-1.8,-0.44,-1.22,-0.22
-9.62,3.43,-0.78,-0.41,-1.73,-0.19
-8.71,2.85,0.31,-0.4,-1.79,-0.13
-7.7,2.14,0.86,-0.34,-1.59,-0.02
-6.85,1.42,1.54,-0.37,-1.32,-0.03
-6.39,0.27,1.35,-0.38,-0.96,0.15
-7.0,-0.47,0.71,-0.23,-0.72,0.39
-7.44,0.36,1.06,0.06,-0.66,0.66
-7.96,2.19,1.64,0.22,-0.69,0.82
-8.11,3.93,2.5,0.38,-0.59,0.71
-8.59,5.47,2.91,0.57,-0.45,0.6
-9.63,7.55,2.97,0.81,-0.26,0.36
