ax,ay,az,gx,gy,gz
-8.53,4.64,-1.6,-0.2,-0.26,-1.03
-8.47,4.36,-1.5,-0.25,-0.2,-1.09
-8.44,3.51,-1.56,-0.34,-0.06,-1.13
-8.57,2.46,-1.63,-0.39,0.08,-1.06
-8.46,1.87,-1.58,-0.34,0.16,-0.94
-8.61,1.25,-1.6,-0.16,0.24,-0.75
-8.55,0.98,-1.65,0.05,0.28,-0.58
-8.37,0.99,-1.53,0.16,0.32,-0.5
-8.32,1.16,-1.41,0.21,0.37,-0.42
-8.6,1.41,-1.49,0.2,0.38,-0.35
-9.08,1.65,-1.84,0.15,0.3,-0.3
-9.2,1.7,-1.86,0.13,0.21,-0.3
-8.94,2.04,-1.77,0.04,0.18,-0.34
-8.94,1.95,-1.71,0.02,0.14,-0.28
-8.75,1.79,-1.82,-0.1,0.16,-0.26
-8.82,1.84,-1.84,-0.21,0.2,-0.25
-9.12,1.64,-1.95,-0.27,0.19,-0.23
-9.02,1.25,-2.07,-0.31,0.13,-0.25
-8.79,0.79,-2.1,-0.3,0.09,-0.23
-8.74,0.52,-2.07,-0.27,0.09,-0.18
