ax,ay,az,gx,gy,gz
-9.06,1.36,2.54,0.12,-0.18,0.05
-8.84,1.49,2.6,0.18,-0.1,0.06
-8.81,1.72,2.87,0.18,-0.01,0.07
-8.92,1.85,2.95,0.16,0.1,0.06
-9.05,1.94,2.97,0.13,0.17,0.04
-9.16,1.68,2.9,0.08,0.26,0.03
-9.21,1.57,2.83,0.09,0.29,0.04
-9.17,1.47,2.78,0.13,0.31,0.06
-9.13,1.47,2.72,0.2,0.33,0.08
-9.23,1.57,2.72,0.25,0.34,0.1
-9.3,1.83,2.65,0.29,0.33,0.11
-9.39,2.23,2.58,0.28,0.31,0.11
-9.36,2.4,2.57,0.24,0.29,0.09
-9.34,2.57,2.55,0.16,0.27,0.06
-9.29,2.67,2.47,0.09,0.25,0.03
-9.25,2.65,2.51,0.03,0.25,0.01
-9.26,2.62,2.41,-0.02,0.24,-0.06
-9.3,2.57,2.35,-0.02,0.22,-0.1
-9.25,2.5,2.28,0.01,0.2,-0.1
-9.23,2.54,2.31,0.04,0.19,-0.11
