ax,ay,az,gx,gy,gz
-8.34,4.19,-2.75,-0.05,-0.4,0.13
-8.11,4.33,-2.63,0.05,-0.39,0.09
-8.01,4.26,-2.31,0.04,-0.3,-0.02
-7.9,4.19,-2.15,-0.01,-0.16,-0.07
-8.03,4.03,-2.02,-0.06,-0.02,-0.11
-8.14,3.82,-2.11,-0.02,0.01,-0.13
-8.14,3.76,-2.15,0.07,0.04,-0.13
-8.21,3.62,-2.29,0.15,0.09,-0.14
-8.19,3.56,-2.34,0.21,0.12,-0.11
-8.27,3.55,-2.59,0.22,0.09,-0.03
-8.36,3.92,-2.55,0.19,0.02,0.04
-8.41,4.14,-2.49,0.14,-0.03,0.09
-8.53,4.28,-2.42,0.11,-0.04,0.08
-8.56,4.29,-2.48,0.12,-0.03,0.06
-8.7,4.25,-2.58,0.16,-0.04,0.05
-8.68,4.14,-2.78,0.2,-0.04,0.07
-8.72,4.0,-2.9,0.22,-0.12,0.09
-8.6,3.83,-3.02,0.24,-0.19,0.09
-8.66,3.73,-3.06,0.29,-0.29,0.08
