ax,ay,az,gx,gy,gz
-9.97,3.11,1.61,0.01,0.72,0.07
-10.26,3.19,1.75,0.11,0.71,0.04
-10.96,3.51,1.56,0.3,0.93,-0.05
-11.6,3.61,0.48,0.53,0.91,-0.16
-12.0,3.39,-0.45,0.59,0.51,-0.07
-11.62,3.53,-0.42,0.48,0.23,-0.14
-10.88,3.33,-0.49,0.44,0.19,-0.26
-10.61,3.25,-0.99,0.25,0.21,-0.21
-9.93,3.11,-1.65,-0.11,-0.17,-0.18
-8.35,2.76,-1.64,-0.56,-0.57,-0.14
-7.96,1.84,-1.7,-0.76,-0.97,0.04
-8.66,1.36,-1.51,-0.46,-1.55,0.21
-8.15,1.04,-0.07,0.13,-1.71,0.2
-6.68,1.29,2.43,0.37,-1.4,0.14
-5.97,2.43,2.19,0.19,-0.59,0.19
-7.4,2.74,2.63,-0.07,-0.04,0.23
-8.58,3.5,2.99,-0.41,0.29,0.19
-9.06,3.23,2.83,-0.54,0.48,0.07
-9.98,3.31,2.58,-0.43,0.66,-0.02
-10.97,3.13,2.21,-0.18,0.62,-0.04
