ax,ay,az,gx,gy,gz
-11.51,4.36,-1.54,-0.06,0.28,-0.44
-9.92,3.83,-1.54,-0.23,0.27,-0.43
-9.5,3.18,-1.7,-0.52,0.05,-0.43
-9.0,2.21,-1.59,-0.66,-0.47,-0.36
-7.6,1.55,-0.99,-0.53,-0.92,-0.24
-6.04,1.3,-0.38,-0.36,-0.9,-0.15
-5.5,1.22,-0.31,-0.08,-0.75,0.06
-6.39,2.34,0.97,-0.11,-0.45,0.19
-6.73,3.13,1.5,-0.24,-0.17,0.21
-7.47,3.75,2.0,-0.43,0.09,0.2
-8.6,4.06,1.73,-0.68,0.36,0.08
-9.94,3.8,1.55,-0.75,0.49,-0.02
-11.47,3.55,1.05,-0.6,0.5,-0.06
-12.86,3.63,0.8,-0.43,0.48,-0.08
-13.99,3.56,0.5,-0.31,0.34,-0.24
-13.99,3.18,0.47,-0.31,0.15,-0.35
-13.16,2.54,0.08,-0.33,-0.01,-0.41
-11.71,1.88,-0.25,-0.32,-0.15,-0.43
-10.14,1.5,-0.58,-0.17,-0.26,-0.36
-8.54,1.52,-0.7,0.05,-0.35,-0.2
