ax,ay,az,gx,gy,gz
-8.9,0.39,-0.32,-0.01,0.62,-0.18
-9.32,0.51,-0.41,0.01,0.29,0.13
-9.73,1.07,-0.22,-0.05,0.36,0.34
-11.09,1.48,0.05,-0.15,0.36,0.3
-11.76,1.48,0.23,-0.16,0.36,0.15
-11.82,1.28,0.23,-0.02,0.33,0.12
-11.47,1.6,0.22,0.18,0.26,0.11
-10.89,2.12,0.13,0.34,0.19,0.11
-10.83,2.79,-0.38,0.39,-0.01,0.21
-10.3,3.21,-0.82,0.37,-0.34,0.3
-9.64,3.55,-1.03,0.38,-0.66,0.33
-8.85,3.45,-0.71,0.37,-0.76,0.36
-8.23,3.31,-0.38,0.35,-0.87,0.34
-7.68,3.26,0.0,0.29,-0.88,0.34
-7.67,3.14,0.26,0.25,-0.85,0.37
-7.43,3.28,0.27,0.31,-0.74,0.43
-7.14,3.39,0.56,0.42,-0.77,0.45
-6.78,3.14,1.0,0.59,-0.72,0.5
-6.37,2.9,1.11,0.8,-0.53,0.54
