ax,ay,az,gx,gy,gz
-9.55,4.34,0.64,-0.3,2.35,-0.65
-10.37,2.87,-1.92,0.33,1.02,-0.19
-10.52,4.65,-0.53,0.63,0.23,-0.37
-9.86,4.55,-0.25,-0.11,0.39,-0.31
-11.34,3.26,-0.87,-0.57,0.43,-0.37
-11.37,2.54,-0.97,-0.6,0.22,-0.29
-11.08,2.37,-0.85,-0.54,-0.02,-0.22
-10.78,2.23,-0.79,-0.55,-0.29,-0.08
-10.4,2.27,-0.67,-0.57,-0.65,0.06
-9.53,2.4,0.08,-0.58,-0.83,0.07
-8.57,2.41,0.14,-0.63,-0.72,0.08
-8.11,1.79,0.11,-0.5,-0.56,0.07
-7.89,1.56,0.3,-0.2,-0.52,0.12
-7.64,1.78,0.6,0.06,-0.5,0.17
-7.47,2.01,1.05,0.18,-0.39,0.14
-7.34,2.23,1.26,0.22,-0.21,0.13
-7.86,2.97,1.5,0.07,-0.06,0.12
-8.5,2.85,1.64,-0.03,0.02,0.07
-9.07,2.96,1.75,0.02,0.09,0.02
-9.91,3.27,1.86,0.09,0.13,-0.02
