ax,ay,az,gx,gy,gz
-11.02,2.95,-2.13,0.27,2.07,-0.14
-13.36,3.53,-3.18,0.7,0.51,0.04
-11.43,4.24,-2.36,0.51,-0.17,-0.21
-9.9,3.82,-1.98,-0.16,0.19,-0.11
-10.84,2.94,-2.8,-0.45,0.58,-0.17
-10.53,2.16,-3.32,-0.24,0.42,-0.16
-10.12,2.2,-3.17,0.13,0.08,-0.09
-9.73,2.46,-2.82,0.27,-0.32,-0.04
-8.98,2.48,-2.09,0.16,-0.62,0.02
-8.21,2.32,-1.57,-0.11,-0.81,-0.0
-7.41,1.57,-1.05,-0.39,-0.88,0.04
-6.98,0.88,-0.42,-0.48,-0.87,0.18
-6.84,0.51,0.11,-0.29,-0.77,0.4
-6.98,1.36,0.47,0.09,-0.55,0.58
-7.05,2.64,1.05,0.3,-0.13,0.53
-8.02,3.63,1.06,0.37,0.37,0.46
-9.59,4.52,0.45,0.32,0.63,0.36
-10.77,4.96,-0.26,0.23,0.67,0.23
-11.68,4.97,-1.07,0.18,0.56,0.12
-11.77,4.76,-1.71,0.17,0.41,0.02
