ax,ay,az,gx,gy,gz
-2.24,12.9,-3.72,3.33,-1.79,-4.28
-2.34,11.88,-4.06,3.42,-1.76,-4.22
-2.34,10.96,-4.28,3.58,-1.77,-4.15
-2.17,9.9,-4.16,3.72,-1.81,-4.04
-1.88,8.96,-4.1,3.83,-1.88,-3.82
-1.69,8.26,-3.7,3.86,-2.0,-3.52
-1.42,7.46,-3.1,3.82,-2.06,-3.16
-1.05,6.78,-2.64,3.74,-2.08,-2.78
-0.75,6.22,-2.24,3.62,-2.08,-2.51
-0.57,5.58,-1.82,3.52,-2.07,-2.41
-0.6,5.1,-1.44,3.42,-2.04,-2.42
-0.55,4.54,-1.19,3.35,-1.98,-2.46
-0.62,4.08,-0.85,3.3,-1.96,-2.42
-0.53,3.64,-0.44,3.12,-1.92,-2.21
-0.14,3.28,-0.12,2.92,-1.86,-1.9
0.28,3.0,0.27,2.65,-1.81,-1.52
0.4,3.24,0.74,2.33,-1.8,-1.25
0.29,3.54,1.03,2.13,-1.78,-1.15
0.18,3.66,1.3,1.98,-1.76,-1.09
-4.19,10.52,5.8,0.13,1.53,-0.43
