ax,ay,az,gx,gy,gz
-6.94,0.06,-0.67,0.04,-0.48,-0.33
-5.36,0.58,0.6,0.48,-0.65,-0.03
-5.29,1.73,1.9,0.55,-0.48,0.15
-5.57,2.59,2.85,0.42,-0.37,0.28
-6.15,3.2,3.8,0.36,-0.25,0.49
-6.56,4.32,4.29,0.45,-0.04,0.55
-7.76,5.44,4.39,0.43,0.29,0.54
-9.0,5.82,3.8,0.47,0.51,0.46
-10.04,6.63,3.08,0.45,0.61,0.28
-10.67,6.82,2.39,0.18,0.64,0.07
-11.07,6.23,1.64,-0.18,0.57,-0.08
-11.39,5.28,1.15,-0.3,0.49,-0.18
-11.73,4.68,0.71,-0.22,0.34,-0.3
-11.47,4.47,0.32,-0.19,0.16,-0.33
-11.03,4.22,0.18,-0.29,-0.06,-0.44
-10.46,3.39,0.16,-0.44,-0.24,-0.49
-9.86,2.48,0.28,-0.47,-0.35,-0.49
-9.14,1.82,0.39,-0.39,-0.4,-0.47
-8.31,1.3,0.55,-0.27,-0.38,-0.41
-7.7,0.99,0.55,-0.12,-0.32,-0.29
