ax,ay,az,gx,gy,gz
-8.29,3.32,3.14,0.11,-0.41,0.0
-8.23,3.32,3.21,0.15,-0.28,0.0
-8.32,3.36,3.28,0.17,-0.14,-0.01
-8.36,3.43,3.36,0.18,-0.02,-0.03
-8.35,3.46,3.48,0.18,0.15,-0.07
-8.59,3.6,3.5,0.13,0.3,-0.12
-8.49,3.49,3.54,0.11,0.38,-0.15
-8.5,3.37,3.64,0.11,0.47,-0.17
-8.59,3.35,3.7,0.12,0.53,-0.21
-8.77,3.19,3.56,0.16,0.59,-0.26
-8.93,3.09,3.46,0.18,0.58,-0.29
-9.01,3.05,3.35,0.17,0.55,-0.3
-9.09,3.05,3.23,0.15,0.51,-0.31
-9.16,3.03,3.1,0.1,0.47,-0.32
-9.23,2.79,2.99,-0.05,0.4,-0.32
-9.25,2.46,2.89,-0.16,0.36,-0.34
-9.25,2.22,2.81,-0.19,0.35,-0.36
-9.2,1.96,2.72,-0.22,0.36,-0.37
-9.22,1.74,2.67,-0.24,0.36,-0.36
-9.25,1.56,2.62,-0.24,0.35,-0.35
