ax,ay,az,gx,gy,gz
-9.48,-0.1,2.01,-0.06,-0.22,-0.08
-9.46,-0.16,2.02,-0.03,-0.2,-0.1
-9.52,-0.33,2.08,-0.03,-0.16,-0.08
-9.58,-0.6,2.08,-0.02,-0.13,-0.02
-9.51,-0.63,2.12,0.02,-0.09,0.02
-9.4,-0.72,2.38,0.08,0.03,0.07
-9.41,-0.75,2.47,0.14,0.17,0.06
-9.6,-0.73,2.16,0.18,0.24,0.09
-9.75,-0.6,2.03,0.22,0.26,0.13
-9.62,-0.23,2.05,0.32,0.26,0.18
-9.58,0.12,2.11,0.36,0.29,0.18
-9.7,0.48,2.07,0.35,0.29,0.16
-9.74,0.56,2.01,0.3,0.29,0.13
-9.69,0.58,1.94,0.24,0.22,0.08
-9.63,0.63,1.88,0.18,0.2,0.06
-9.48,0.59,1.78,0.13,0.19,0.03
-9.37,0.51,1.68,0.11,0.19,0.01
-9.3,0.37,1.44,0.06,0.16,-0.01
-9.36,0.26,1.3,0.04,0.14,0.0
-9.36,0.17,1.24,0.03,0.1,0.0
