ax,ay,az,gx,gy,gz
-0.67,10.5,-1.26,0.57,0.58,-0.03
-1.51,10.84,-1.4,0.33,0.25,-0.02
-1.63,10.37,-1.33,0.06,-0.22,0.02
-1.72,10.02,-1.01,-0.04,-0.44,-0.01
-2.01,9.84,-0.75,0.07,-0.48,-0.17
-2.43,10.03,-0.5,0.13,-0.46,-0.24
-3.03,10.73,-0.67,0.25,-0.39,-0.32
-3.59,11.59,-1.44,0.44,-0.27,-0.4
-4.49,12.87,-2.78,0.63,-0.2,-0.54
-5.91,13.94,-4.48,1.05,-0.31,-0.78
-6.81,15.55,-5.76,1.4,-0.67,-1.13
-6.98,16.54,-7.19,1.63,-1.06,-1.56
-6.19,17.16,-8.48,2.07,-1.6,-2.05
-5.18,17.45,-9.13,2.64,-2.15,-2.51
-3.94,18.02,-8.97,2.83,-2.72,-3.0
-2.24,17.08,-8.27,2.73,-3.17,-3.49
-0.8,15.53,-7.64,2.95,-3.39,-3.74
0.23,13.97,-6.92,3.57,-3.53,-3.89
0.42,13.17,-6.1,4.12,-3.78,-3.77
0.97,13.01,-5.14,4.23,-3.9,-3.62
