ax,ay,az,gx,gy,gz
-6.99,2.2,2.74,0.07,0.75,-0.22
-6.43,0.91,1.11,0.25,0.4,0.32
-9.7,3.08,2.62,0.29,0.23,0.3
-8.45,2.46,2.83,0.28,0.49,0.26
-11.01,3.71,2.0,0.25,0.86,0.28
-12.33,4.13,1.08,0.13,0.78,0.21
-12.48,3.89,0.54,0.13,0.82,0.1
-13.09,3.88,-0.51,0.24,0.84,-0.03
-12.17,3.81,-1.18,0.31,0.8,-0.21
-12.12,3.58,-2.17,0.16,0.59,-0.22
-12.4,3.12,-2.84,0.03,-0.17,-0.27
-11.05,2.39,-2.6,-0.08,-1.02,-0.27
-9.09,1.67,-1.58,-0.2,-1.33,-0.24
-7.44,0.96,-0.85,-0.19,-1.29,-0.18
-6.51,0.96,0.1,-0.2,-0.98,-0.04
-6.14,1.02,0.3,-0.02,-0.59,-0.01
-5.7,1.13,0.38,0.14,-0.19,-0.04
-6.15,1.11,0.49,0.27,0.04,-0.04
-6.78,1.31,0.84,0.32,0.13,0.03
-7.72,1.78,1.24,0.23,0.18,0.1
