ax,ay,az,gx,gy,gz
-6.47,-1.21,-0.71,-0.4,0.4,-0.28
-6.62,-1.21,-1.01,-0.04,0.28,-0.21
-5.94,-0.61,-0.89,0.26,0.05,0.14
-5.79,0.96,-0.21,0.42,-0.08,0.44
-5.97,2.08,0.26,0.48,-0.29,0.58
-6.16,2.78,1.01,0.48,-0.53,0.8
-6.23,3.62,1.85,0.58,-0.61,0.91
-6.81,4.7,2.59,0.75,-0.67,0.85
-7.36,5.72,3.25,0.89,-0.79,0.64
-8.32,6.64,4.21,0.99,-0.66,0.44
-9.35,6.76,4.68,0.91,-0.48,0.33
-10.29,7.07,4.99,0.72,-0.4,0.28
-10.73,7.23,4.9,0.52,-0.35,0.05
-11.04,7.27,4.62,0.37,-0.25,-0.11
-11.29,6.99,4.32,0.19,-0.1,-0.42
-11.37,6.23,3.72,-0.02,0.13,-0.69
-11.57,5.06,2.85,-0.25,0.24,-0.85
-11.31,3.93,2.21,-0.49,0.2,-0.95
-10.93,2.63,1.76,-0.77,0.21,-0.98
-10.51,1.34,1.41,-0.98,0.18,-1.06
