ax,ay,az,gx,gy,gz
-8.13,3.75,-1.61,-0.16,-0.45,-0.97
-8.0,3.59,-1.71,-0.13,-0.45,-0.99
-7.76,3.43,-1.58,-0.13,-0.4,-0.98
-7.64,3.11,-1.35,-0.19,-0.21,-0.9
-7.71,2.76,-1.06,-0.23,-0.07,-0.84
-7.93,2.46,-1.16,-0.24,0.0,-0.8
-8.08,2.12,-1.1,-0.24,0.03,-0.76
-8.14,1.54,-0.9,-0.28,0.1,-0.61
-8.04,1.43,-0.75,-0.31,0.15,-0.52
-8.16,1.31,-0.67,-0.31,0.19,-0.44
-8.15,1.23,-0.48,-0.29,0.22,-0.38
-8.27,1.23,-0.26,-0.28,0.28,-0.27
-8.41,1.17,-0.23,-0.28,0.28,-0.22
-8.52,1.12,-0.21,-0.27,0.26,-0.17
-8.5,1.23,-0.16,-0.27,0.24,-0.12
-8.47,1.45,-0.02,-0.3,0.23,-0.06
-8.6,1.48,-0.09,-0.35,0.23,-0.03
-8.48,1.68,-0.19,-0.42,0.24,-0.02
-8.38,1.56,-0.12,-0.44,0.26,-0.06
-8.76,1.25,-0.46,-0.48,0.24,0.08
