ax,ay,az,gx,gy,gz
-9.0,0.52,2.36,0.37,-0.25,0.2
-8.9,0.74,2.52,0.42,-0.07,0.2
-9.0,0.95,2.67,0.4,0.11,0.19
-9.22,1.19,2.57,0.33,0.22,0.16
-9.34,1.16,2.61,0.12,0.35,0.16
-9.4,0.98,2.53,0.08,0.38,0.18
-9.55,0.84,2.42,0.1,0.39,0.2
-9.65,0.8,2.33,0.16,0.37,0.21
-9.79,1.04,2.19,0.18,0.26,0.23
-9.74,1.2,2.08,0.15,0.17,0.24
-9.59,1.19,2.04,0.11,0.14,0.24
-9.57,1.15,1.91,0.08,0.12,0.25
-9.54,1.16,1.84,0.05,0.1,0.22
-9.53,1.14,1.82,0.02,0.08,0.2
-9.54,1.02,1.75,-0.01,0.08,0.19
-9.52,0.87,1.73,-0.04,0.06,0.21
-9.56,0.8,1.71,-0.06,0.04,0.23
-9.54,0.81,1.84,-0.11,0.02,0.25
-9.44,0.78,1.94,-0.14,0.01,0.27
-9.39,0.62,1.95,-0.11,0.01,0.28
