ax,ay,az,gx,gy,gz
-6.2,0.67,-1.24,0.28,2.8,-0.64
-7.02,-1.62,-6.61,0.92,1.26,0.64
-10.33,2.74,-4.87,1.25,0.04,0.01
-5.1,2.44,-3.97,0.75,0.23,0.16
-8.48,3.96,-4.51,0.04,0.58,0.2
-9.73,4.7,-4.79,-0.38,0.07,0.06
-9.36,5.78,-3.94,-0.82,-0.24,-0.17
-9.92,5.91,-3.21,-1.34,-0.32,-0.3
-10.97,5.09,-3.1,-1.44,-0.67,-0.48
-10.89,4.22,-2.43,-1.25,-1.27,-0.6
-9.9,3.15,-1.25,-0.98,-1.59,-0.58
-8.67,2.3,-0.11,-0.61,-1.49,-0.66
-7.49,1.1,0.62,-0.43,-1.17,-0.59
-6.44,0.11,0.72,-0.41,-0.62,-0.39
-5.97,-0.85,0.4,-0.26,-0.09,-0.2
-6.34,-1.12,-0.29,-0.02,0.37,0.06
-7.45,-0.41,-1.09,0.26,0.4,0.39
-8.51,1.04,-1.24,0.43,0.2,0.57
-9.25,2.23,-1.7,0.54,0.16,0.64
-10.84,3.07,-2.35,0.58,0.21,0.58
