ax,ay,az,gx,gy,gz
-9.42,-0.92,2.1,-0.2,-0.44,-0.18
-9.34,-1.15,2.18,-0.18,-0.47,-0.1
-9.21,-1.31,2.27,-0.12,-0.4,-0.02
-9.2,-1.52,2.37,-0.06,-0.27,0.08
-9.21,-1.53,2.54,-0.03,-0.17,0.13
-9.14,-1.61,2.78,-0.0,-0.04,0.16
-9.08,-1.63,2.91,0.03,0.11,0.2
-9.4,-1.51,2.7,0.17,0.33,0.28
-9.5,-1.33,2.69,0.23,0.38,0.34
-9.59,-1.03,2.64,0.29,0.39,0.39
-9.6,-0.79,2.6,0.34,0.35,0.43
-9.66,-0.37,2.48,0.33,0.3,0.5
-9.79,0.08,2.27,0.28,0.19,0.58
-9.79,0.28,2.2,0.21,0.1,0.61
-9.84,0.48,2.14,0.15,0.02,0.63
-9.78,0.73,2.09,0.04,-0.07,0.64
-9.57,0.81,2.18,-0.13,-0.12,0.67
-9.19,0.71,2.07,-0.26,-0.15,0.73
-9.16,0.71,2.0,-0.21,-0.16,0.73
-9.18,0.92,2.1,-0.09,-0.17,0.68
