ax,ay,az,gx,gy,gz
-10.88,6.36,1.22,0.1,0.55,0.58
-11.84,7.16,1.01,0.04,0.71,0.37
-12.98,7.09,0.09,0.1,0.63,0.03
-13.07,6.58,-0.77,0.32,0.37,-0.16
-12.68,6.05,-1.46,0.56,0.13,-0.37
-12.21,5.23,-1.75,0.56,-0.1,-0.57
-11.35,3.7,-2.28,0.48,-0.36,-0.75
-10.57,2.23,-2.29,0.48,-0.63,-0.77
-9.65,1.52,-2.07,0.49,-0.88,-0.67
-8.7,1.0,-1.53,0.44,-0.86,-0.54
-7.96,0.66,-1.06,0.41,-0.68,-0.53
-7.44,0.25,-0.66,0.35,-0.5,-0.55
-6.78,-0.51,-0.61,0.3,-0.34,-0.43
-6.65,-0.86,-0.47,0.36,-0.33,-0.22
-6.02,-0.85,-0.2,0.43,-0.28,0.07
-6.01,-0.54,0.03,0.56,-0.2,0.38
-6.36,0.19,0.42,0.71,-0.17,0.68
-6.08,1.31,0.83,0.72,-0.07,0.91
-6.35,2.31,0.95,0.71,0.15,1.06
-6.96,3.88,1.06,0.66,0.3,1.17
