ax,ay,az,gx,gy,gz
-13.29,9.31,3.27,-0.14,0.87,0.49
-13.85,9.82,3.27,-0.01,0.93,0.06
-13.83,8.88,2.08,-0.21,0.9,-0.37
-12.89,6.96,0.55,-0.32,0.84,-0.66
-12.34,4.95,-1.05,-0.26,0.71,-0.94
-11.6,3.08,-2.24,-0.26,0.43,-1.12
-10.87,1.64,-2.67,-0.37,0.11,-1.21
-9.7,0.26,-2.8,-0.53,-0.13,-1.27
-8.69,-0.99,-2.73,-0.52,-0.24,-1.2
-8.21,-1.62,-2.3,-0.42,-0.34,-0.96
-7.65,-1.82,-1.77,-0.22,-0.46,-0.7
-7.16,-2.19,-1.38,0.14,-0.55,-0.42
-6.62,-1.89,-0.83,0.47,-0.53,-0.16
-6.51,-1.65,-0.38,0.67,-0.41,0.04
-6.7,-1.11,0.04,0.73,-0.37,0.27
-6.62,-0.58,0.68,0.71,-0.36,0.5
-6.88,0.33,1.26,0.7,-0.33,0.72
-7.13,1.1,1.65,0.68,-0.22,0.83
-7.07,1.53,1.58,0.7,0.02,0.92
-7.41,1.88,1.03,0.83,0.23,1.08
