ax,ay,az,gx,gy,gz
-6.66,1.92,3.05,1.01,0.23,1.06
-7.2,3.66,3.28,1.11,0.27,1.23
-7.76,5.01,3.15,1.12,0.39,1.27
-8.81,6.6,3.02,1.07,0.49,1.13
-10.65,8.04,3.03,0.91,0.48,0.88
-11.92,8.46,2.95,0.64,0.45,0.63
-12.76,8.81,2.65,0.36,0.4,0.34
-13.21,8.82,1.97,0.07,0.35,-0.0
-12.94,7.92,0.88,-0.16,0.36,-0.38
-12.61,6.36,-0.14,-0.18,0.25,-0.72
-11.65,4.83,-0.71,-0.14,-0.01,-0.91
-10.75,3.97,-0.96,-0.27,-0.3,-0.94
-9.75,3.01,-0.76,-0.48,-0.49,-0.88
-8.91,1.92,-0.5,-0.55,-0.54,-0.87
-8.18,1.01,-0.17,-0.47,-0.54,-0.81
-7.51,0.55,-0.1,-0.26,-0.56,-0.68
-6.93,0.36,0.1,-0.07,-0.54,-0.47
