ax,ay,az,gx,gy,gz
-9.61,-1.16,2.55,-0.01,0.19,-0.08
-9.6,-1.05,2.48,0.05,0.25,-0.04
-9.56,-0.88,2.43,0.09,0.3,0.04
-9.67,-0.3,2.28,0.12,0.33,0.1
-9.68,-0.01,2.17,0.13,0.33,0.14
-9.66,0.17,2.03,0.14,0.31,0.17
-9.67,0.43,1.97,0.17,0.27,0.16
-9.73,0.82,1.86,0.15,0.2,0.12
-9.66,0.94,1.69,0.08,0.15,0.08
-9.56,0.85,1.63,0.02,0.13,0.07
-9.55,0.68,1.58,-0.02,0.12,0.06
-9.54,0.47,1.6,-0.02,0.12,0.05
-9.6,0.3,1.55,0.01,0.11,0.04
-9.65,0.21,1.54,0.01,0.1,0.04
-9.7,0.18,1.58,0.01,0.08,0.06
-9.72,0.1,1.59,-0.01,0.06,0.08
-9.75,0.02,1.59,-0.03,0.05,0.09
-9.74,-0.21,1.71,-0.04,0.02,0.11
-9.74,-0.29,1.79,-0.04,0.01,0.13
-9.74,-0.38,1.86,-0.03,0.01,0.16
