ax,ay,az,gx,gy,gz
-8.97,2.72,2.43,-0.02,-0.22,-0.03
-8.94,2.62,2.55,-0.0,-0.21,-0.01
-8.88,2.56,2.59,0.04,-0.18,0.0
-8.79,2.7,2.71,0.07,-0.08,0.02
-8.69,2.72,2.85,0.09,0.02,0.01
-8.74,2.78,2.88,0.12,0.14,-0.02
-8.87,2.82,2.81,0.16,0.21,-0.04
-8.96,2.88,2.74,0.19,0.26,-0.04
-8.93,2.96,2.71,0.2,0.3,-0.04
-8.94,3.02,2.7,0.21,0.32,-0.04
-9.06,3.16,2.56,0.19,0.3,-0.07
-9.1,3.25,2.54,0.15,0.25,-0.09
-9.04,3.24,2.45,0.12,0.22,-0.11
-8.98,3.24,2.44,0.1,0.2,-0.15
-8.94,3.3,2.27,0.06,0.19,-0.18
-8.98,3.28,2.22,0.03,0.18,-0.22
-8.94,3.2,2.13,0.0,0.17,-0.24
-8.95,3.12,2.14,-0.02,0.17,-0.28
-9.0,3.1,2.22,-0.06,0.17,-0.31
-9.02,3.1,2.22,-0.07,0.17,-0.33
