ax,ay,az,gx,gy,gz
-5.65,3.74,3.74,1.02,3.42,-0.31
-7.01,2.08,-1.17,0.99,3.15,-0.09
-15.04,4.52,-3.11,0.62,0.77,0.59
-8.91,4.01,-0.48,0.6,0.08,-0.45
-9.58,3.78,-0.56,0.05,1.09,-0.15
-13.58,3.49,-2.82,-0.17,1.04,-0.31
-13.65,3.11,-2.82,-0.35,0.36,-0.3
-12.6,2.91,-2.0,-0.62,0.21,-0.35
-12.41,2.22,-2.21,-0.92,0.31,-0.45
-12.78,1.36,-3.05,-1.09,-0.04,-0.35
-12.57,0.75,-3.22,-1.02,-0.78,-0.21
-11.53,0.26,-2.17,-0.75,-1.35,0.04
-9.93,0.1,-1.31,-0.39,-1.55,-0.0
-9.18,0.02,-0.71,-0.12,-1.53,0.1
-8.99,0.51,0.01,0.1,-1.39,0.1
-8.14,0.53,0.51,0.05,-1.26,0.02
-7.54,0.65,0.82,-0.1,-1.12,-0.0
-7.18,0.41,1.19,-0.26,-0.94,0.0
-6.91,0.02,1.44,-0.22,-0.74,0.05
-6.72,-0.21,1.32,0.08,-0.59,0.16
