ax,ay,az,gx,gy,gz
-4.92,16.52,-3.6,4.37,-2.32,-3.63
-4.43,16.69,-3.56,4.26,-2.37,-3.78
-4.16,16.52,-3.42,3.89,-2.44,-3.87
-3.45,15.58,-3.47,3.63,-2.54,-3.83
-3.0,14.36,-3.67,3.58,-2.58,-3.78
-2.68,13.24,-3.49,3.8,-2.58,-3.67
-2.34,12.35,-3.23,4.1,-2.59,-3.5
-2.16,11.82,-3.1,4.34,-2.6,-3.36
-1.9,11.71,-2.84,4.37,-2.59,-3.23
-1.51,11.74,-2.64,4.37,-2.55,-3.11
-1.16,11.8,-2.31,4.37,-2.51,-3.0
-0.95,11.82,-2.1,4.18,-2.48,-2.9
-0.85,11.44,-2.08,3.91,-2.45,-2.84
-0.78,11.14,-1.86,3.64,-2.46,-2.9
-0.68,10.58,-1.67,3.29,-2.42,-2.96
-0.56,9.52,-1.31,2.95,-2.39,-2.94
-0.58,8.24,-0.8,2.6,-2.38,-2.84
-0.7,6.76,-0.3,2.35,-2.37,-2.71
-0.95,5.2,0.34,2.2,-2.35,-2.54
0.12,4.76,3.28,1.06,-0.63,-1.36
