ax,ay,az,gx,gy,gz
-9.08,1.02,1.72,0.07,-0.06,0.02
-9.2,1.11,1.87,0.12,0.08,-0.0
-9.54,1.23,1.77,0.13,0.15,-0.02
-9.63,1.13,1.71,0.1,0.17,-0.02
-9.56,0.93,1.76,0.09,0.2,-0.0
-9.62,0.89,1.68,0.11,0.22,0.01
-9.62,0.86,1.71,0.15,0.21,0.04
-9.6,1.03,1.63,0.2,0.21,0.04
-9.55,1.32,1.51,0.23,0.2,0.01
-9.54,1.48,1.53,0.2,0.2,-0.01
-9.59,1.51,1.49,0.16,0.19,-0.03
-9.6,1.48,1.4,0.1,0.19,-0.06
-9.69,1.19,1.31,0.01,0.17,-0.07
-9.75,0.97,1.28,-0.03,0.15,-0.07
-9.78,0.79,1.23,-0.02,0.13,-0.05
-9.75,0.66,1.12,0.01,0.1,-0.02
-9.65,0.74,1.22,0.06,0.07,-0.0
-9.64,1.06,1.24,0.12,0.03,-0.01
-9.59,1.14,1.29,0.09,0.02,-0.01
-9.57,1.18,1.36,0.07,0.02,-0.01
