ax,ay,az,gx,gy,gz
-11.09,0.64,-3.66,0.36,-0.4,0.65
-10.1,-0.24,-5.86,0.62,-0.53,0.1
-9.87,-0.13,-5.37,0.85,-0.54,0.16
-10.0,-0.46,-4.92,0.79,-0.67,0.12
-9.68,0.03,-4.39,0.59,-0.84,0.2
-9.2,0.73,-3.8,0.32,-0.98,0.33
-8.82,1.25,-3.16,0.16,-1.07,0.32
-8.71,1.28,-2.69,0.11,-1.1,0.23
-8.62,1.02,-2.44,0.24,-1.02,0.17
-8.35,0.74,-2.38,0.44,-0.94,0.16
-8.16,0.47,-2.03,0.57,-0.92,0.23
-7.92,0.44,-1.9,0.6,-0.91,0.32
-7.85,0.85,-1.47,0.46,-0.92,0.45
-8.03,1.41,-1.09,0.34,-0.95,0.56
-8.08,1.74,-0.67,0.23,-0.86,0.56
-7.83,1.61,-0.42,0.21,-0.68,0.55
-7.75,1.43,-0.36,0.22,-0.46,0.55
-7.99,1.29,-0.22,0.24,-0.33,0.63
-8.33,1.61,-0.17,0.27,-0.24,0.74
