ax,ay,az,gx,gy,gz
-3.73,5.26,-2.5,2.16,-2.52,-2.68
-3.62,4.61,-1.88,2.14,-2.53,-2.46
-3.74,4.12,-1.11,2.1,-2.52,-2.23
-4.16,3.89,-0.41,2.05,-2.46,-2.02
-4.07,3.78,0.02,2.04,-2.33,-1.86
-3.74,3.72,0.18,2.06,-2.16,-1.78
-3.58,3.63,0.33,2.09,-2.0,-1.75
-3.46,3.48,0.61,2.1,-1.82,-1.75
-3.38,3.22,0.77,2.05,-1.63,-1.72
-3.32,2.9,0.82,1.94,-1.46,-1.64
-3.42,2.55,0.87,1.81,-1.36,-1.52
-3.63,2.17,0.98,1.66,-1.3,-1.38
-3.82,1.92,1.21,1.47,-1.28,-1.23
-3.85,1.64,1.44,1.28,-1.29,-1.08
-3.7,1.34,1.87,1.1,-1.26,-0.96
-3.59,1.07,2.4,0.95,-1.19,-0.86
-3.63,0.78,2.84,0.78,-1.08,-0.77
-3.72,0.43,3.24,0.65,-0.92,-0.68
-4.0,0.16,3.39,0.53,-0.73,-0.56
-2.88,4.2,0.42,0.22,-0.27,-0.53
