ax,ay,az,gx,gy,gz
-10.9,5.01,-0.28,-0.31,0.54,-0.2
-10.39,4.93,-0.6,-0.21,0.35,-0.24
-9.95,4.92,-0.61,-0.16,0.07,-0.23
-9.05,4.72,-0.8,-0.2,-0.22,-0.22
-8.05,4.51,-0.48,-0.22,-0.39,-0.26
-7.05,4.16,-0.02,-0.19,-0.39,-0.28
-6.5,4.06,0.69,-0.2,-0.2,-0.25
-6.44,3.92,0.92,-0.32,0.12,-0.27
-7.15,3.31,0.6,-0.44,0.38,-0.24
-8.18,2.9,0.26,-0.4,0.36,-0.22
-9.11,2.87,0.14,-0.29,0.36,-0.18
-10.24,2.57,-0.34,-0.22,0.4,-0.14
-11.79,2.4,-0.99,-0.12,0.43,-0.1
-12.29,2.36,-1.46,-0.03,0.31,-0.09
-12.27,2.7,-1.39,0.04,0.04,0.0
-11.59,2.95,-1.18,0.08,-0.21,-0.02
-10.29,3.09,-0.66,0.0,-0.32,0.01
-9.05,3.08,-0.21,-0.07,-0.36,0.05
-7.87,3.12,0.19,-0.1,-0.39,0.09
-6.91,3.13,0.57,-0.08,-0.42,0.13
