ax,ay,az,gx,gy,gz
-9.28,0.67,2.57,-0.1,-0.37,0.01
-9.31,0.7,2.64,-0.04,-0.32,0.06
-9.22,0.86,2.67,0.04,-0.24,0.07
-8.98,0.96,2.89,0.16,0.01,0.04
-9.06,1.13,2.92,0.2,0.16,0.0
-9.1,1.18,3.04,0.16,0.25,-0.02
-9.18,1.17,3.0,0.08,0.32,-0.04
-9.3,0.97,2.78,-0.01,0.36,-0.03
-9.41,0.85,2.54,-0.02,0.32,-0.04
-9.49,0.79,2.43,-0.03,0.24,-0.04
-9.35,0.75,2.33,-0.03,0.13,-0.03
-9.27,0.75,2.42,-0.01,0.08,-0.04
-9.17,0.72,2.45,0.01,0.08,-0.06
-9.21,0.78,2.45,0.04,0.1,-0.06
-9.35,0.88,2.42,0.05,0.1,-0.06
-9.35,0.94,2.46,0.03,0.09,-0.07
-9.32,0.95,2.52,0.01,0.09,-0.07
-9.32,0.96,2.55,0.0,0.11,-0.09
-9.41,0.98,2.51,0.0,0.11,-0.12
-9.42,0.95,2.51,-0.01,0.11,-0.13
