ax,ay,az,gx,gy,gz
-9.68,0.21,0.16,0.08,-0.23,-0.01
-9.45,0.63,0.26,0.23,0.03,0.05
-9.2,0.9,-0.17,0.34,0.18,0.1
-9.27,1.27,-0.46,0.41,0.3,0.08
-9.73,1.61,-0.82,0.49,0.37,0.1
-9.92,1.91,-0.97,0.45,0.45,0.02
-9.99,2.09,-1.11,0.33,0.45,-0.0
-10.44,2.18,-1.44,0.19,0.41,-0.03
-11.08,2.14,-1.79,0.15,0.28,-0.08
-11.37,2.08,-2.09,0.21,0.07,-0.13
-11.58,2.21,-2.06,0.27,-0.09,-0.15
-11.68,2.38,-2.18,0.35,-0.18,-0.18
-11.33,2.54,-2.5,0.41,-0.32,-0.31
-11.1,2.31,-2.41,0.46,-0.47,-0.4
-10.69,2.1,-2.35,0.48,-0.61,-0.43
-10.3,1.83,-1.83,0.39,-0.73,-0.43
-9.98,1.42,-1.45,0.3,-0.76,-0.39
-9.66,1.19,-1.44,0.35,-0.79,-0.37
-9.37,0.85,-1.2,0.51,-0.86,-0.39
