ax,ay,az,gx,gy,gz
-8.45,3.85,-1.36,0.12,-0.25,0.3
-8.64,4.05,-1.32,0.12,-0.2,0.24
-8.65,4.27,-1.26,0.17,-0.16,0.2
-8.88,4.45,-1.43,0.19,-0.11,0.17
-8.95,4.53,-1.46,0.2,-0.13,0.13
-8.91,4.49,-1.51,0.25,-0.17,0.11
-8.84,4.7,-1.42,0.32,-0.23,0.06
-8.66,4.7,-1.31,0.29,-0.21,0.05
-8.57,4.45,-1.35,0.22,-0.18,0.05
-8.5,4.1,-1.67,0.17,-0.19,0.05
-8.16,3.91,-1.65,0.21,-0.2,0.06
-8.12,3.79,-1.64,0.24,-0.18,0.11
-8.19,3.92,-1.44,0.21,-0.2,0.17
-8.25,4.19,-1.23,0.11,-0.25,0.17
-8.24,4.24,-0.99,0.01,-0.23,0.19
-8.52,4.22,-0.93,0.03,-0.22,0.18
-8.6,4.34,-0.86,0.11,-0.14,0.13
-9.0,4.49,-0.92,0.15,-0.05,0.08
-9.29,4.68,-0.75,0.11,0.03,0.04
