ax,ay,az,gx,gy,gz
-5.31,-2.6,1.85,-0.4,0.54,0.24
-6.37,-2.05,2.18,-0.24,0.5,0.65
-8.02,-1.34,1.9,-0.24,0.58,0.9
-10.02,-0.69,1.48,-0.26,0.62,1.05
-11.22,0.06,0.58,-0.24,0.74,1.05
-12.98,0.82,-0.88,-0.23,0.65,1.02
-13.68,1.66,-1.78,-0.22,0.34,0.92
-14.19,2.63,-1.64,-0.14,0.0,0.7
-13.84,3.32,-1.25,-0.14,-0.16,0.44
-13.11,3.43,-1.17,-0.14,-0.25,0.1
-12.34,3.19,-1.5,-0.06,-0.3,-0.09
-11.28,2.36,-1.61,0.06,-0.31,-0.36
-10.37,1.69,-1.64,0.18,-0.35,-0.5
-9.45,1.41,-1.32,0.32,-0.41,-0.53
-8.39,1.29,-0.76,0.41,-0.37,-0.64
-7.83,0.86,-0.3,0.41,-0.28,-0.67
-7.48,0.31,0.11,0.37,-0.25,-0.64
-6.95,-0.3,0.66,0.31,-0.2,-0.57
-6.66,-0.91,1.09,0.27,-0.1,-0.39
-6.26,-1.46,1.34,0.35,0.04,-0.15
