ax,ay,az,gx,gy,gz
-5.99,2.99,0.17,0.66,-0.02,0.53
-6.81,3.13,1.1,0.51,-0.38,0.75
-7.38,3.43,2.89,0.48,-0.54,0.93
-7.92,4.16,4.36,0.39,-0.36,1.01
-9.82,4.84,5.02,0.29,-0.14,1.03
-10.55,5.54,5.0,0.23,0.16,0.94
-12.02,6.37,4.14,0.15,0.34,0.79
-12.45,6.82,3.45,0.02,0.43,0.48
-12.82,6.8,2.18,-0.17,0.5,0.16
-12.62,6.43,1.08,-0.3,0.52,-0.17
-12.45,5.62,-0.26,-0.36,0.37,-0.41
-11.76,4.75,-1.07,-0.38,0.08,-0.62
-10.64,3.98,-1.36,-0.41,-0.15,-0.73
-9.59,3.55,-1.31,-0.45,-0.33,-0.79
-8.73,2.85,-0.83,-0.54,-0.43,-0.88
-8.1,1.87,-0.35,-0.64,-0.47,-0.89
-7.39,0.63,-0.03,-0.55,-0.5,-0.78
-6.86,-0.1,0.35,-0.25,-0.51,-0.56
-6.22,-0.41,0.67,0.09,-0.43,-0.24
-5.94,-0.04,1.03,0.26,-0.31,0.01
